YOB,Born,Alive
1900,722,0
1901,620,0
1902,717,0
1903,729,0
1904,787,0
1905,788,0
1906,911,1
1907,865,1
1908,1058,1
1909,1138,1
1910,1198,1
1911,1397,11
1912,1904,29
1913,2246,50
1914,2901,85
1915,3778,137
1916,3933,170
1917,3985,200
1918,4069,233
1919,3826,246
1920,4083,291
1921,4201,430
1922,3791,506
1923,3711,611
1924,3600,705
1925,3260,740
1926,3094,798
1927,2934,848
1928,2680,858
1929,2435,856
1930,2514,962
1931,2202,906
1932,2262,997
1933,2119,996
1934,2258,1127
1935,2126,1123
1936,2110,1176
1937,2327,1364
1938,2281,1404
1939,2377,1532
1940,2440,1644
1941,2868,1982
1942,3351,2373
1943,3646,2645
1944,3855,2864
1945,3972,3019
1946,4999,3886
1947,6093,4842
1948,6174,5013
1949,7181,5955
1950,7858,6652
1951,8454,7217
1952,8493,7311
1953,8319,7220
1954,8140,7123
1955,7643,6743
1956,7588,6748
1957,7205,6459
1958,7329,6622
1959,6742,6140
1960,5868,5386
1961,5224,4813
1962,5110,4726
1963,4704,4367
1964,4924,4588
1965,4158,3889
1966,4008,3763
1967,3692,3479
1968,3555,3362
1969,3619,3435
1970,3717,3541
1971,3418,3264
1972,3129,2995
1973,2883,2766
1974,2993,2878
1975,2948,2841
1976,3262,3151
1977,3968,3841
1978,4810,4667
1979,5313,5167
1980,5530,5390
1981,5822,5680
1982,6282,6136
1983,6370,6228
1984,6539,6400
1985,6630,6496
1986,6393,6270
1987,6235,6122
1988,6340,6231
1989,6294,6192
1990,6350,6254
1991,5833,5749
1992,5687,5608
1993,5088,5021
1994,4613,4555
1995,4327,4276
1996,4098,4052
1997,3871,3830
1998,3698,3661
1999,3580,3547
2000,3640,3609
2001,3329,3301
2002,3103,3078
2003,2944,2921
2004,2749,2728
2005,2570,2552
2006,2413,2396
2007,2208,2193
2008,1778,1767
2009,1512,1503
2010,1363,1355
2011,1329,1322
2012,1220,1214
2013,1167,1161
