YOB,Born,Alive
1900,6,0
1901,12,0
1902,14,0
1903,0,0
1904,5,0
1905,5,0
1906,7,0
1907,10,0
1908,9,0
1909,0,0
1910,6,0
1911,9,0
1912,20,0
1913,25,0
1914,23,0
1915,30,0
1916,30,0
1917,39,1
1918,24,0
1919,27,1
1920,23,1
1921,30,1
1922,41,3
1923,26,2
1924,31,3
1925,25,3
1926,20,3
1927,30,5
1928,16,3
1929,15,3
1930,22,5
1931,23,6
1932,28,8
1933,18,6
1934,16,6
1935,20,8
1936,14,6
1937,16,7
1938,18,9
1939,10,5
1940,17,9
1941,15,8
1942,0,0
1943,11,7
1944,7,4
1945,11,7
1946,16,11
1947,13,9
1948,16,11
1949,19,14
1950,17,13
1951,13,10
1952,16,12
1953,11,9
1954,14,11
1955,8,6
1956,10,8
1957,15,12
1958,7,6
1959,10,9
1960,9,8
1961,12,10
1962,10,9
1963,8,7
1964,14,12
1965,8,7
1966,12,11
1967,9,8
1968,0,0
1969,10,9
1970,7,6
1971,10,9
1972,14,13
1973,12,11
1974,13,12
1975,11,10
1976,9,8
1977,7,7
1978,15,14
1979,15,14
1980,7,7
1981,11,11
1982,13,12
1983,14,13
1984,11,11
1985,8,8
1986,7,7
1987,5,5
1988,0,0
1989,12,12
1990,7,7
1991,10,10
1992,7,7
1993,16,16
1994,13,13
1995,14,14
1996,15,15
1997,17,17
1998,20,20
1999,33,33
2000,35,35
2001,39,39
2002,38,38
2003,40,40
2004,32,32
2005,41,41
2006,51,51
2007,46,46
2008,50,50
2009,50,50
2010,44,44
2011,33,33
2012,38,38
2013,41,41
