YOB,Born,Alive
1900,8,0
1901,0,0
1902,0,0
1903,11,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,8,0
1909,6,0
1910,8,0
1911,7,0
1912,15,0
1913,8,0
1914,13,0
1915,22,0
1916,21,0
1917,17,0
1918,25,0
1919,20,0
1920,27,0
1921,22,0
1922,24,1
1923,16,1
1924,20,1
1925,18,1
1926,16,2
1927,19,2
1928,17,2
1929,13,2
1930,12,2
1931,20,4
1932,17,4
1933,21,5
1934,21,6
1935,17,5
1936,12,4
1937,24,9
1938,15,6
1939,17,8
1940,21,10
1941,20,10
1942,17,9
1943,16,9
1944,20,11
1945,19,11
1946,18,11
1947,29,19
1948,19,13
1949,20,14
1950,14,10
1951,24,18
1952,17,13
1953,22,17
1954,19,15
1955,18,14
1956,17,13
1957,22,18
1958,10,8
1959,17,14
1960,20,17
1961,12,10
1962,7,6
1963,25,22
1964,14,12
1965,14,12
1966,18,16
1967,12,11
1968,21,19
1969,10,9
1970,16,15
1971,28,26
1972,21,19
1973,14,13
1974,18,17
1975,22,21
1976,23,22
1977,17,16
1978,40,38
1979,19,18
1980,28,27
1981,28,27
1982,23,22
1983,35,34
1984,29,28
1985,32,31
1986,35,34
1987,44,43
1988,48,46
1989,32,31
1990,29,28
1991,35,34
1992,42,41
1993,41,40
1994,35,34
1995,33,32
1996,46,45
1997,40,39
1998,30,30
1999,40,39
2000,54,53
2001,52,51
2002,48,47
2003,61,60
2004,117,116
2005,137,136
2006,241,239
2007,279,277
2008,322,319
2009,418,415
2010,402,399
2011,438,435
2012,499,496
2013,547,545
2014,820,817
2015,738,736
2016,1037,1035
2017,1222,1221
