YOB,Born,Alive
1900,1741,0
1901,1317,0
1902,1375,0
1903,1337,0
1904,1453,0
1905,1532,0
1906,1469,0
1907,1636,0
1908,1642,0
1909,1816,0
1910,2183,0
1911,2478,0
1912,4587,2
1913,5449,3
1914,6942,6
1915,8825,9
1916,9044,11
1917,9157,13
1918,9935,16
1919,9607,17
1920,9997,20
1921,10158,110
1922,9896,194
1923,9825,279
1924,9880,368
1925,9513,438
1926,9145,501
1927,9128,581
1928,8814,638
1929,8079,656
1930,7945,715
1931,7131,861
1932,6863,1039
1933,6087,1108
1934,6004,1277
1935,6095,1483
1936,5755,1577
1937,5666,1726
1938,5795,1943
1939,5477,2004
1940,5571,2209
1941,5929,2513
1942,6496,2930
1943,6304,3015
1944,5854,2959
1945,5433,2894
1946,6005,3362
1947,6461,3793
1948,6156,3781
1949,6063,3889
1950,5754,3848
1951,5760,3939
1952,5660,3956
1953,5438,3883
1954,5428,3958
1955,5185,3859
1956,5148,3909
1957,5047,3909
1958,4806,3794
1959,4602,3703
1960,4597,3768
1961,4316,3573
1962,4075,3406
1963,3887,3280
1964,3762,3204
1965,3419,2940
1966,3298,2862
1967,3170,2776
1968,2918,2579
1969,2936,2618
1970,3074,2766
1971,2683,2427
1972,2512,2284
1973,2290,2093
1974,2016,1852
1975,2016,1861
1976,1917,1779
1977,1950,1819
1978,1805,1692
1979,1860,1752
1980,1957,1853
1981,1942,1843
1982,2023,1925
1983,1826,1741
1984,1886,1803
1985,1797,1722
1986,1749,1680
1987,1767,1701
1988,1795,1732
1989,1762,1705
1990,1828,1773
1991,1697,1648
1992,1504,1463
1993,1433,1396
1994,1384,1350
1995,1330,1300
1996,1302,1274
1997,1177,1154
1998,1157,1136
1999,1118,1099
2000,1089,1072
2001,1091,1075
2002,983,969
2003,953,941
2004,867,856
2005,868,858
2006,860,851
2007,831,823
2008,823,815
2009,731,725
2010,699,694
2011,723,718
2012,724,719
2013,696,691
2014,695,690
2015,694,690
2016,643,639
2017,716,712
2018,657,653
2019,617,614
2020,539,536
