YOB,Born,Alive
1900,8,0
1901,6,0
1902,5,0
1903,9,0
1904,9,0
1905,8,0
1906,7,0
1907,6,0
1908,12,0
1909,0,0
1910,7,0
1911,7,0
1912,21,0
1913,22,0
1914,30,0
1915,54,0
1916,42,0
1917,46,0
1918,47,0
1919,42,0
1920,44,0
1921,48,1
1922,63,1
1923,59,2
1924,40,1
1925,50,2
1926,60,3
1927,57,4
1928,46,3
1929,54,4
1930,36,3
1931,37,4
1932,46,7
1933,42,8
1934,43,9
1935,37,9
1936,44,12
1937,48,15
1938,28,9
1939,29,11
1940,37,15
1941,28,12
1942,39,18
1943,32,15
1944,37,19
1945,30,16
1946,38,21
1947,29,17
1948,31,19
1949,19,12
1950,25,17
1951,33,23
1952,21,15
1953,13,9
1954,21,15
1955,21,16
1956,26,20
1957,17,13
1958,21,17
1959,19,15
1960,15,12
1961,18,15
1962,14,12
1963,16,13
1964,10,9
1965,17,15
1966,13,11
1967,12,11
1968,9,8
1969,12,11
1970,8,7
1971,10,9
1972,7,6
1973,7,6
1974,11,10
1975,10,9
1976,11,10
1977,11,10
1978,6,6
1979,11,10
1980,8,8
1981,10,9
1982,11,10
1983,13,12
1984,11,11
1985,8,8
1986,11,11
1987,11,11
1988,22,21
1989,29,28
1990,27,26
1991,15,15
1992,19,18
1993,42,41
1994,24,23
1995,14,14
1996,10,10
1997,8,8
1998,9,9
1999,12,12
2000,11,11
2001,9,9
2002,19,19
2003,10,10
2004,10,10
2005,16,16
2006,12,12
2007,11,11
2008,20,20
2009,21,21
2010,37,37
2011,56,56
2012,89,88
2013,46,46
2014,63,63
2015,61,61
2016,51,51
2017,47,47
2018,64,64
2019,88,88
2020,68,68
