YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,12,0
1913,5,0
1914,7,0
1915,12,0
1916,7,0
1917,14,0
1918,6,0
1919,10,0
1920,8,0
1921,8,0
1922,14,1
1923,6,1
1924,8,1
1925,8,1
1926,11,2
1927,8,1
1928,6,1
1929,13,3
1930,12,3
1931,0,0
1932,12,4
1933,0,0
1934,12,4
1935,8,3
1936,6,3
1937,12,5
1938,5,2
1939,9,5
1940,11,6
1941,0,0
1942,9,5
1943,14,9
1944,7,4
1945,9,6
1946,5,3
1947,11,8
1948,0,0
1949,6,4
1950,5,4
1951,15,12
1952,6,5
1953,6,5
1954,15,12
1955,12,10
1956,10,8
1957,0,0
1958,16,13
1959,11,9
1960,0,0
1961,7,6
1962,10,9
1963,9,8
1964,6,5
1965,6,5
1966,0,0
1967,6,5
1968,7,6
1969,9,8
1970,12,11
1971,8,7
1972,7,6
1973,0,0
1974,7,7
1975,0,0
1976,5,5
1977,0,0
1978,5,5
1979,5,5
