YOB,Born,Alive
1900,5,0
1901,0,0
1902,5,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,5,0
1911,9,0
1912,7,0
1913,10,0
1914,21,0
1915,20,0
1916,21,0
1917,21,0
1918,25,0
1919,20,0
1920,25,0
1921,24,0
1922,23,0
1923,31,1
1924,31,1
1925,19,1
1926,25,1
1927,37,2
1928,30,2
1929,27,2
1930,26,2
1931,21,3
1932,20,3
1933,17,3
1934,19,4
1935,19,5
1936,20,5
1937,19,6
1938,13,4
1939,12,4
1940,16,6
1941,19,8
1942,13,6
1943,17,8
1944,15,8
1945,18,10
1946,16,9
1947,23,14
1948,17,10
1949,18,12
1950,21,14
1951,20,14
1952,22,15
1953,14,10
1954,11,8
1955,11,8
1956,19,14
1957,10,8
1958,21,17
1959,21,17
1960,19,16
1961,13,11
1962,16,13
1963,21,18
1964,13,11
1965,15,13
1966,12,10
1967,14,12
1968,9,8
1969,18,16
1970,19,17
1971,15,14
1972,15,14
1973,10,9
1974,9,8
1975,15,14
1976,16,15
1977,8,7
1978,13,12
1979,14,13
1980,15,14
1981,19,18
1982,12,11
1983,6,6
1984,7,7
1985,14,13
1986,10,10
1987,17,16
1988,15,14
1989,10,10
1990,16,16
1991,19,18
1992,11,11
1993,8,8
1994,14,14
1995,9,9
1996,7,7
1997,19,19
1998,17,17
1999,12,12
2000,14,14
2001,17,17
2002,7,7
2003,10,10
2004,14,14
2005,14,14
2006,9,9
2007,11,11
2008,7,7
2009,6,6
2010,9,9
2011,9,9
2012,0,0
2013,5,5
2014,8,8
2015,5,5
2016,6,6
2017,6,6
2018,5,5
2019,0,0
2020,0,0
