YOB,Born,Alive
1900,12,0
1901,15,0
1902,10,0
1903,14,0
1904,19,0
1905,8,0
1906,9,0
1907,14,0
1908,19,0
1909,15,0
1910,22,0
1911,30,0
1912,44,0
1913,68,0
1914,99,0
1915,113,0
1916,127,1
1917,129,1
1918,121,1
1919,124,1
1920,122,1
1921,132,3
1922,118,4
1923,106,6
1924,99,7
1925,96,8
1926,83,8
1927,86,10
1928,69,9
1929,55,8
1930,67,10
1931,48,9
1932,40,9
1933,49,12
1934,44,12
1935,49,15
1936,34,12
1937,34,13
1938,47,19
1939,27,12
1940,41,19
1941,51,25
1942,41,21
1943,52,28
1944,56,32
1945,43,26
1946,38,24
1947,39,25
1948,37,25
1949,59,41
1950,44,32
1951,53,39
1952,43,32
1953,52,39
1954,53,41
1955,50,39
1956,37,29
1957,37,30
1958,31,25
1959,51,42
1960,49,41
1961,47,40
1962,34,29
1963,54,47
1964,46,40
1965,40,35
1966,47,42
1967,47,42
1968,44,39
1969,59,53
1970,60,55
1971,54,49
1972,59,54
1973,42,39
1974,63,58
1975,61,57
1976,63,59
1977,45,42
1978,54,51
1979,49,46
1980,46,44
1981,57,54
1982,55,53
1983,59,57
1984,34,33
1985,37,36
1986,54,52
1987,46,44
1988,39,38
1989,37,36
1990,59,57
1991,48,47
1992,47,46
1993,42,41
1994,49,48
1995,33,32
1996,27,27
1997,36,35
1998,35,34
1999,39,38
2000,41,40
2001,31,31
2002,29,29
2003,29,29
2004,30,30
2005,35,35
2006,33,33
2007,26,26
2008,23,23
2009,27,27
2010,21,21
2011,18,18
2012,18,18
2013,20,20
2014,21,21
2015,17,17
2016,15,15
2017,19,19
