YOB,Born,Alive
1900,17,0
1901,9,0
1902,13,0
1903,12,0
1904,22,0
1905,12,0
1906,17,0
1907,13,0
1908,13,0
1909,17,0
1910,18,0
1911,23,0
1912,58,0
1913,56,0
1914,79,1
1915,139,2
1916,128,2
1917,138,2
1918,132,2
1919,157,3
1920,134,3
1921,137,6
1922,123,8
1923,134,12
1924,132,14
1925,115,15
1926,113,17
1927,93,16
1928,83,16
1929,72,15
1930,67,16
1931,67,18
1932,67,20
1933,40,13
1934,47,17
1935,38,15
1936,47,20
1937,38,17
1938,46,22
1939,42,22
1940,42,23
1941,37,21
1942,49,29
1943,60,37
1944,30,19
1945,39,25
1946,31,21
1947,39,27
1948,34,24
1949,27,20
1950,27,20
1951,30,23
1952,25,19
1953,34,27
1954,20,16
1955,22,18
1956,25,20
1957,26,22
1958,31,26
1959,15,13
1960,22,19
1961,19,16
1962,21,18
1963,15,13
1964,22,19
1965,11,10
1966,13,12
1967,12,11
1968,11,10
1969,10,9
1970,13,12
1971,21,19
1972,8,7
1973,9,8
1974,13,12
1975,7,7
1976,10,9
1977,7,7
1978,7,7
1979,12,11
1980,6,6
1981,6,6
1982,9,9
1983,12,12
1984,6,6
1985,8,8
1986,8,8
1987,0,0
1988,5,5
1989,11,11
1990,11,11
1991,10,10
1992,10,10
1993,14,14
1994,12,12
1995,7,7
1996,8,8
1997,9,9
1998,15,15
1999,9,9
2000,16,16
2001,13,13
2002,20,20
2003,21,21
2004,16,16
2005,16,16
2006,14,14
2007,30,30
2008,18,18
2009,10,10
2010,15,15
2011,15,15
2012,17,17
2013,8,8
