YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,6,0
1911,7,0
1912,0,0
1913,6,0
1914,9,0
1915,16,0
1916,10,0
1917,11,0
1918,8,0
1919,0,0
1920,10,0
1921,6,0
1922,18,1
1923,13,1
1924,11,1
1925,17,2
1926,22,3
1927,16,3
1928,14,3
1929,19,4
1930,19,4
1931,24,6
1932,28,8
1933,15,5
1934,10,4
1935,26,10
1936,18,8
1937,16,7
1938,12,6
1939,13,7
1940,14,8
1941,14,8
1942,24,14
1943,16,10
1944,15,9
1945,21,14
1946,22,15
1947,27,19
1948,37,26
1949,28,21
1950,22,17
1951,36,28
1952,37,29
1953,42,33
1954,26,21
1955,38,31
1956,39,32
1957,31,26
1958,24,20
1959,32,27
1960,43,37
1961,26,23
1962,39,34
1963,43,38
1964,27,24
1965,29,26
1966,38,34
1967,20,18
1968,25,23
1969,33,30
1970,26,24
1971,28,26
1972,26,24
1973,25,23
1974,24,22
1975,38,36
1976,19,18
1977,20,19
1978,18,17
1979,29,28
1980,18,17
1981,19,18
1982,17,16
1983,21,20
1984,22,21
1985,12,12
1986,16,15
1987,30,29
1988,17,17
1989,16,16
1990,21,20
1991,18,18
1992,21,21
1993,14,14
1994,19,19
1995,11,11
1996,19,19
1997,14,14
1998,13,13
1999,13,13
2000,10,10
2001,12,12
2002,14,14
2003,10,10
2004,11,11
2005,5,5
2006,0,0
2007,9,9
2008,7,7
2009,10,10
2010,10,10
2011,9,9
2012,6,6
