YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,8,0
1905,5,0
1906,10,0
1907,5,0
1908,15,0
1909,5,0
1910,9,0
1911,15,0
1912,20,0
1913,36,0
1914,40,0
1915,49,1
1916,43,1
1917,63,1
1918,72,2
1919,86,2
1920,112,3
1921,120,7
1922,97,8
1923,110,12
1924,145,19
1925,177,28
1926,171,31
1927,207,43
1928,235,55
1929,253,66
1930,298,85
1931,453,144
1932,822,288
1933,1365,523
1934,2550,1061
1935,4089,1834
1936,5525,2658
1937,7520,3863
1938,10806,5903
1939,11970,6929
1940,16150,9875
1941,19499,12320
1942,24993,16299
1943,25988,17476
1944,26023,18028
1945,24701,17614
1946,31692,23243
1947,34774,26211
1948,31060,24042
1949,30643,24342
1950,28895,23541
1951,27664,22788
1952,26101,21736
1953,25494,21460
1954,26061,22173
1955,25110,21590
1956,24293,21107
1957,22766,19985
1958,21824,19355
1959,23355,20924
1960,24571,22235
1961,24141,21947
1962,22417,20474
1963,21617,19834
1964,19253,17746
1965,16374,15161
1966,15855,14747
1967,14742,13774
1968,12680,11901
1969,12183,11485
1970,11244,10647
1971,9709,9218
1972,7914,7533
1973,6584,6284
1974,6270,5999
1975,5375,5156
1976,4862,4676
1977,4373,4217
1978,4004,3871
1979,3996,3873
1980,3997,3884
1981,4036,3927
1982,3650,3555
1983,3173,3095
1984,2879,2811
1985,2658,2599
1986,2638,2582
1987,2411,2363
1988,2257,2215
1989,2328,2287
1990,2344,2305
1991,2139,2105
1992,2015,1985
1993,1884,1857
1994,1770,1746
1995,1706,1684
1996,1659,1639
1997,1448,1431
1998,1366,1351
1999,1287,1274
2000,1268,1256
2001,1208,1197
2002,1139,1129
2003,1180,1170
2004,1175,1165
2005,1017,1009
2006,890,883
2007,800,794
2008,720,715
2009,585,581
2010,579,575
2011,471,468
2012,415,413
2013,356,355
2014,353,352
2015,337,336
2016,319,319
2017,299,299
