YOB,Born,Alive
1900,0,0
1901,7,0
1902,5,0
1903,5,0
1904,6,0
1905,21,0
1906,6,0
1907,7,0
1908,11,0
1909,16,0
1910,15,0
1911,12,0
1912,12,0
1913,21,0
1914,23,0
1915,27,0
1916,39,0
1917,32,0
1918,44,0
1919,40,0
1920,30,0
1921,24,1
1922,30,1
1923,44,3
1924,33,3
1925,25,2
1926,21,2
1927,38,5
1928,28,4
1929,33,6
1930,29,5
1931,41,9
1932,72,19
1933,107,31
1934,103,34
1935,94,34
1936,97,39
1937,91,39
1938,87,41
1939,77,39
1940,85,46
1941,171,96
1942,187,110
1943,190,116
1944,146,92
1945,132,87
1946,152,103
1947,137,96
1948,137,100
1949,176,132
1950,202,157
1951,206,162
1952,207,165
1953,153,124
1954,143,117
1955,134,111
1956,120,101
1957,117,100
1958,105,91
1959,136,119
1960,128,114
1961,127,113
1962,100,90
1963,155,140
1964,169,154
1965,167,153
1966,167,154
1967,128,118
1968,101,94
1969,108,101
1970,103,97
1971,104,98
1972,84,79
1973,63,60
1974,50,48
1975,92,88
1976,122,117
1977,89,85
1978,110,106
1979,114,110
1980,130,126
1981,155,150
1982,156,151
1983,201,195
1984,285,277
1985,438,427
1986,462,451
1987,652,638
1988,914,895
1989,1193,1170
1990,2028,1992
1991,2380,2339
1992,2708,2663
1993,3050,3002
1994,4738,4667
1995,7358,7253
1996,7259,7161
1997,8032,7929
1998,8551,8448
1999,9648,9538
2000,10242,10133
2001,9638,9540
2002,9034,8946
2003,8911,8828
2004,8367,8292
2005,7376,7313
2006,6515,6462
2007,6029,5983
2008,5261,5223
2009,5058,5024
2010,4331,4303
2011,3973,3949
2012,3454,3434
2013,3174,3156
2014,2853,2837
2015,2659,2645
2016,2320,2308
2017,2012,2002
2018,1755,1747
2019,1531,1524
2020,1234,1229
