YOB,Born,Alive
1900,0,0
1901,5,0
1902,0,0
1903,7,0
1904,8,0
1905,6,0
1906,8,0
1907,0,0
1908,10,0
1909,9,0
1910,8,0
1911,8,0
1912,10,0
1913,11,0
1914,14,0
1915,21,0
1916,20,0
1917,12,0
1918,17,0
1919,12,0
1920,23,1
1921,20,1
1922,7,1
1923,16,2
1924,11,1
1925,13,2
1926,9,2
1927,7,1
1928,13,3
1929,11,3
1930,5,1
1931,12,4
1932,0,0
1933,6,2
1934,11,5
1935,0,0
1936,7,3
1937,14,7
1938,14,8
1939,7,4
1940,6,4
1941,14,9
1942,9,6
1943,17,11
1944,21,15
1945,23,16
1946,39,29
1947,52,39
1948,62,48
1949,84,67
1950,71,58
1951,108,89
1952,128,107
1953,181,152
1954,280,238
1955,301,259
1956,457,397
1957,680,597
1958,1154,1023
1959,1480,1326
1960,1451,1313
1961,1676,1524
1962,2227,2034
1963,3261,2992
1964,3462,3191
1965,3205,2968
1966,3776,3512
1967,4596,4294
1968,5387,5056
1969,6487,6115
1970,7774,7361
1971,9115,8654
1972,7602,7236
1973,7339,7004
1974,6739,6448
1975,7171,6879
1976,6524,6275
1977,6155,5935
1978,5776,5584
1979,5709,5533
1980,5059,4916
1981,4480,4359
1982,4098,3992
1983,4678,4562
1984,4447,4342
1985,4110,4018
1986,3220,3152
1987,2746,2691
1988,2273,2230
1989,1881,1848
1990,1669,1642
1991,1409,1387
1992,1188,1170
1993,957,943
1994,850,838
1995,683,674
1996,606,599
1997,532,526
1998,490,485
1999,455,450
2000,425,421
2001,417,413
2002,386,383
2003,400,397
2004,431,427
2005,426,423
2006,423,420
2007,421,418
2008,408,405
2009,341,339
2010,294,292
2011,258,257
2012,252,251
2013,228,227
2014,204,203
2015,205,205
2016,204,204
2017,172,172
