YOB,Born,Alive
1900,0,0
1901,8,0
1902,5,0
1903,7,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,5,0
1911,6,0
1912,11,0
1913,22,0
1914,22,0
1915,26,0
1916,25,0
1917,28,0
1918,24,0
1919,27,0
1920,26,0
1921,28,0
1922,28,1
1923,25,1
1924,22,1
1925,17,1
1926,17,1
1927,16,1
1928,15,1
1929,13,1
1930,14,1
1931,11,1
1932,12,2
1933,12,2
1934,11,2
1935,8,2
1936,13,4
1937,10,3
1938,11,4
1939,11,4
1940,8,3
1941,8,3
1942,10,5
1943,8,4
1944,12,6
1945,21,11
1946,9,5
1947,14,8
1948,6,4
1949,10,6
1950,6,4
1951,13,9
1952,9,6
1953,7,5
1954,9,7
1955,5,4
1956,11,8
1957,6,5
1958,13,10
1959,5,4
1960,0,0
1961,12,10
1962,0,0
1963,11,9
1964,9,8
1965,13,11
1966,8,7
1967,6,5
1968,0,0
1969,7,6
1970,5,4
1971,11,10
1972,19,17
1973,18,16
1974,35,32
1975,30,28
1976,39,36
1977,36,34
1978,39,37
1979,37,35
1980,52,49
1981,41,39
1982,46,44
1983,54,51
1984,30,29
1985,42,40
1986,23,22
1987,41,39
1988,29,28
1989,38,37
1990,42,41
1991,60,58
1992,87,85
1993,109,106
1994,162,158
1995,218,213
1996,248,243
1997,236,231
1998,231,227
1999,257,253
2000,255,251
2001,261,257
2002,297,293
2003,225,222
2004,257,254
2005,276,273
2006,293,290
2007,300,297
2008,278,275
2009,289,287
2010,250,248
2011,251,249
2012,290,288
2013,270,268
2014,278,276
2015,262,260
2016,234,233
2017,202,201
2018,212,211
2019,192,191
2020,165,164
