YOB,Born,Alive
1900,22,0
1901,31,0
1902,22,0
1903,22,0
1904,26,0
1905,22,0
1906,28,0
1907,40,0
1908,31,0
1909,23,0
1910,44,0
1911,44,0
1912,90,0
1913,100,0
1914,113,0
1915,162,1
1916,162,1
1917,187,1
1918,225,1
1919,224,2
1920,277,2
1921,291,7
1922,289,11
1923,307,16
1924,335,22
1925,303,25
1926,298,29
1927,263,29
1928,327,41
1929,288,41
1930,288,45
1931,286,54
1932,240,53
1933,204,51
1934,178,50
1935,195,62
1936,179,62
1937,156,59
1938,166,68
1939,157,70
1940,151,72
1941,152,76
1942,157,82
1943,163,89
1944,172,98
1945,156,93
1946,151,94
1947,155,100
1948,150,100
1949,164,114
1950,165,118
1951,141,103
1952,147,109
1953,122,92
1954,159,122
1955,153,119
1956,168,133
1957,167,134
1958,146,119
1959,152,126
1960,144,121
1961,157,133
1962,136,116
1963,151,130
1964,165,144
1965,199,174
1966,200,177
1967,207,184
1968,231,207
1969,236,213
1970,273,249
1971,294,269
1972,228,210
1973,226,209
1974,229,212
1975,193,180
1976,218,204
1977,180,169
1978,182,172
1979,206,195
1980,214,204
1981,238,227
1982,271,259
1983,279,267
1984,268,257
1985,250,241
1986,259,250
1987,283,274
1988,289,280
1989,262,254
1990,357,347
1991,306,298
1992,363,354
1993,428,418
1994,297,291
1995,291,285
1996,240,236
1997,249,245
1998,190,187
1999,246,243
2000,291,287
2001,286,283
2002,261,258
2003,267,264
2004,294,291
2005,242,240
2006,299,296
2007,241,239
2008,222,220
2009,210,208
2010,272,270
2011,209,208
2012,190,189
2013,185,184
2014,184,183
2015,154,154
2016,182,182
2017,161,161
