YOB,Born,Alive
1900,0,0
1901,0,0
1902,5,0
1903,0,0
1904,5,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,5,0
1911,0,0
1912,0,0
1913,9,0
1914,8,0
1915,7,0
1916,13,0
1917,15,0
1918,11,0
1919,16,0
1920,11,0
1921,14,0
1922,7,0
1923,12,1
1924,11,1
1925,12,1
1926,7,1
1927,17,2
1928,16,2
1929,12,2
1930,7,1
1931,9,2
1932,11,2
1933,10,3
1934,6,2
1935,7,2
1936,6,2
1937,6,2
1938,11,5
1939,10,4
1940,0,0
1941,9,4
1942,12,6
1943,5,3
1944,0,0
1945,12,7
1946,9,6
1947,8,5
1948,7,5
1949,6,4
1950,6,4
1951,8,6
1952,6,4
1953,5,4
1954,7,5
1955,5,4
1956,0,0
1957,5,4
1958,5,4
1959,7,6
1960,0,0
1961,5,4
1962,7,6
1963,8,7
1964,0,0
1965,5,4
1966,0,0
1967,7,6
1968,7,6
1969,8,7
1970,12,11
1971,22,20
1972,20,18
1973,19,18
1974,28,26
1975,28,26
1976,18,17
1977,31,29
1978,26,25
1979,32,30
1980,30,29
1981,39,37
1982,46,44
1983,28,27
1984,27,26
1985,32,31
1986,34,33
1987,39,38
1988,38,37
1989,45,44
1990,67,65
1991,103,100
1992,164,160
1993,268,262
1994,469,459
1995,600,588
1996,827,812
1997,802,788
1998,785,773
1999,664,655
2000,656,648
2001,717,708
2002,832,822
2003,665,658
2004,651,644
2005,598,592
2006,721,714
2007,742,735
2008,675,669
2009,665,660
2010,587,583
2011,503,500
2012,511,508
2013,587,584
2014,526,524
2015,550,548
2016,602,601
2017,479,479
