YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,6,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,7,0
1918,0,0
1919,6,0
1920,5,0
1921,7,0
1922,0,0
1923,12,0
1924,11,0
1925,10,0
1926,12,1
1927,15,1
1928,11,1
1929,14,1
1930,9,1
1931,8,1
1932,7,1
1933,13,2
1934,12,3
1935,16,4
1936,17,5
1937,18,5
1938,24,8
1939,22,8
1940,24,10
1941,18,8
1942,31,14
1943,25,12
1944,32,16
1945,27,14
1946,51,29
1947,137,80
1948,133,82
1949,122,78
1950,138,92
1951,154,105
1952,185,129
1953,190,136
1954,201,147
1955,297,221
1956,290,220
1957,391,303
1958,660,521
1959,896,721
1960,996,816
1961,834,690
1962,595,497
1963,734,619
1964,741,631
1965,675,580
1966,752,653
1967,1057,926
1968,1298,1147
1969,1589,1417
1970,1501,1351
1971,1704,1541
1972,1339,1217
1973,1244,1137
1974,1125,1033
1975,939,867
1976,995,923
1977,1061,990
1978,843,790
1979,730,688
1980,604,572
1981,496,471
1982,366,348
1983,331,316
1984,322,308
1985,295,283
1986,271,260
1987,249,240
1988,252,243
1989,219,212
1990,214,208
1991,202,196
1992,139,135
1993,136,132
1994,150,146
1995,126,123
1996,128,125
1997,106,104
1998,110,108
1999,106,104
2000,80,79
2001,92,91
2002,87,86
2003,100,99
2004,103,102
2005,79,78
2006,87,86
2007,101,100
2008,83,82
2009,74,73
2010,74,73
2011,74,73
2012,61,61
2013,59,59
2014,66,66
2015,57,57
2016,48,48
2017,47,47
2018,52,52
2019,34,34
2020,40,40
