YOB,Born,Alive
1900,7,0
1901,5,0
1902,5,0
1903,13,0
1904,8,0
1905,5,0
1906,9,0
1907,10,0
1908,8,0
1909,7,0
1910,9,0
1911,9,0
1912,36,0
1913,19,0
1914,33,0
1915,37,0
1916,44,0
1917,39,0
1918,35,0
1919,47,0
1920,29,0
1921,35,0
1922,32,1
1923,24,1
1924,25,1
1925,30,1
1926,24,1
1927,26,2
1928,36,3
1929,17,1
1930,24,2
1931,20,2
1932,22,3
1933,23,4
1934,19,4
1935,19,5
1936,17,5
1937,25,8
1938,15,5
1939,22,8
1940,21,8
1941,11,5
1942,12,5
1943,15,7
1944,17,9
1945,14,7
1946,15,8
1947,18,11
1948,22,14
1949,21,13
1950,20,13
1951,17,12
1952,24,17
1953,17,12
1954,24,17
1955,17,13
1956,20,15
1957,13,10
1958,20,16
1959,23,19
1960,11,9
1961,29,24
1962,18,15
1963,14,12
1964,9,8
1965,13,11
1966,17,15
1967,15,13
1968,19,17
1969,28,25
1970,29,26
1971,28,25
1972,43,39
1973,42,38
1974,64,59
1975,86,79
1976,123,114
1977,155,145
1978,159,149
1979,216,203
1980,255,241
1981,285,270
1982,367,349
1983,405,386
1984,470,449
1985,497,476
1986,489,470
1987,502,483
1988,544,525
1989,591,572
1990,677,657
1991,738,717
1992,783,762
1993,890,867
1994,917,895
1995,1018,995
1996,1242,1215
1997,1381,1354
1998,1525,1497
1999,1742,1713
2000,2029,1998
2001,2238,2205
2002,2570,2534
2003,2683,2648
2004,2796,2762
2005,3258,3221
2006,3646,3607
2007,4222,4180
2008,4776,4732
2009,5013,4971
2010,5206,5167
2011,5268,5230
2012,5525,5486
2013,6304,6261
2014,6466,6424
2015,6667,6626
2016,7001,6959
2017,7038,6998
2018,6642,6606
2019,6794,6759
2020,6077,6047
