YOB,Born,Alive
1900,588,0
1901,459,0
1902,503,0
1903,485,0
1904,596,0
1905,601,0
1906,620,0
1907,680,0
1908,757,0
1909,826,0
1910,916,0
1911,924,1
1912,1228,2
1913,1395,4
1914,1579,6
1915,2005,10
1916,2057,12
1917,2050,14
1918,2105,16
1919,2083,18
1920,2107,20
1921,2081,58
1922,1991,91
1923,1852,118
1924,1825,149
1925,1890,188
1926,1633,192
1927,1591,216
1928,1370,210
1929,1257,216
1930,1174,223
1931,1111,249
1932,988,256
1933,890,262
1934,881,290
1935,804,293
1936,744,297
1937,744,323
1938,623,292
1939,605,305
1940,566,305
1941,528,297
1942,574,336
1943,476,290
1944,470,298
1945,398,261
1946,447,304
1947,461,325
1948,401,292
1949,408,307
1950,350,271
1951,382,300
1952,334,266
1953,322,261
1954,300,246
1955,310,258
1956,284,239
1957,308,263
1958,262,227
1959,239,210
1960,236,210
1961,229,205
1962,213,191
1963,211,191
1964,197,179
1965,169,154
1966,191,176
1967,146,135
1968,135,126
1969,134,125
1970,138,130
1971,146,138
1972,105,99
1973,95,90
1974,105,100
1975,108,103
1976,133,127
1977,125,120
1978,118,114
1979,106,102
1980,119,115
1981,93,90
1982,107,104
1983,81,79
1984,82,80
1985,82,80
1986,67,65
1987,64,63
1988,68,67
1989,70,69
1990,86,84
1991,77,76
1992,54,53
1993,70,69
1994,55,54
1995,55,54
1996,63,62
1997,62,61
1998,72,71
1999,67,66
2000,69,68
2001,74,73
2002,69,68
2003,61,60
2004,57,56
2005,53,53
2006,51,51
2007,63,63
2008,60,60
2009,54,54
2010,46,46
2011,55,55
2012,69,69
2013,73,73
2014,61,61
2015,62,62
2016,87,87
2017,81,81
2018,77,77
2019,74,74
2020,89,89
