YOB,Born,Alive
1900,13,0
1901,15,0
1902,9,0
1903,8,0
1904,6,0
1905,12,0
1906,7,0
1907,7,0
1908,9,0
1909,19,0
1910,17,0
1911,32,0
1912,27,0
1913,35,1
1914,44,1
1915,55,2
1916,63,3
1917,66,3
1918,57,3
1919,61,4
1920,50,4
1921,61,6
1922,49,7
1923,60,10
1924,55,11
1925,54,12
1926,72,19
1927,64,19
1928,79,25
1929,53,19
1930,68,26
1931,50,21
1932,50,22
1933,48,23
1934,38,19
1935,41,22
1936,49,27
1937,32,19
1938,63,39
1939,37,24
1940,34,23
1941,40,28
1942,37,26
1943,32,23
1944,25,19
1945,34,26
1946,42,33
1947,61,48
1948,59,48
1949,48,40
1950,59,50
1951,57,49
1952,59,51
1953,65,56
1954,53,46
1955,76,67
1956,64,57
1957,86,77
1958,81,73
1959,66,60
1960,78,72
1961,78,72
1962,67,62
1963,80,74
1964,60,56
1965,77,72
1966,77,72
1967,76,72
1968,94,89
1969,99,94
1970,116,111
1971,140,134
1972,104,100
1973,130,125
1974,127,122
1975,137,132
1976,137,132
1977,138,134
1978,149,145
1979,105,102
1980,119,116
1981,120,117
1982,110,107
1983,91,89
1984,79,77
1985,70,69
1986,82,80
1987,74,73
1988,61,60
1989,90,89
1990,88,87
1991,88,87
1992,95,94
1993,75,74
1994,65,64
1995,89,88
1996,59,58
1997,69,68
1998,72,71
1999,48,48
2000,57,57
2001,68,67
2002,41,41
2003,55,55
2004,50,50
2005,55,55
2006,58,58
2007,49,49
2008,41,41
2009,35,35
2010,25,25
2011,23,23
2012,33,33
2013,26,26
