YOB,Born,Alive
1900,15,0
1901,11,0
1902,11,0
1903,9,0
1904,15,0
1905,12,0
1906,12,0
1907,11,0
1908,18,0
1909,20,0
1910,15,0
1911,22,0
1912,31,0
1913,21,0
1914,45,0
1915,53,0
1916,55,0
1917,44,0
1918,55,0
1919,45,0
1920,73,1
1921,51,1
1922,53,2
1923,54,3
1924,65,4
1925,48,4
1926,67,6
1927,68,8
1928,66,8
1929,58,8
1930,74,12
1931,55,10
1932,57,13
1933,42,11
1934,56,16
1935,64,20
1936,41,14
1937,57,22
1938,51,21
1939,50,22
1940,73,35
1941,47,23
1942,55,29
1943,50,27
1944,55,31
1945,47,28
1946,63,39
1947,60,39
1948,59,40
1949,64,44
1950,86,62
1951,56,41
1952,46,34
1953,52,39
1954,50,38
1955,74,58
1956,59,47
1957,64,52
1958,58,47
1959,60,50
1960,54,45
1961,66,56
1962,45,39
1963,56,48
1964,46,40
1965,54,47
1966,47,42
1967,45,40
1968,46,41
1969,52,47
1970,39,36
1971,58,53
1972,46,42
1973,33,30
1974,45,42
1975,42,39
1976,43,40
1977,28,26
1978,37,35
1979,33,31
1980,36,34
1981,29,28
1982,44,42
1983,33,32
1984,35,34
1985,33,32
1986,43,41
1987,47,45
1988,44,43
1989,39,38
1990,69,67
1991,44,43
1992,54,53
1993,59,58
1994,51,50
1995,29,28
1996,46,45
1997,47,46
1998,42,41
1999,53,52
2000,48,47
2001,63,62
2002,62,61
2003,58,57
2004,52,51
2005,53,52
2006,57,56
2007,63,62
2008,68,67
2009,56,56
2010,36,36
2011,45,45
2012,46,46
2013,40,40
2014,38,38
2015,45,45
2016,36,36
2017,42,42
