YOB,Born,Alive
1900,27,0
1901,25,0
1902,19,0
1903,22,0
1904,17,0
1905,20,0
1906,28,0
1907,22,0
1908,36,0
1909,26,0
1910,38,0
1911,33,0
1912,66,0
1913,76,1
1914,72,1
1915,103,1
1916,104,1
1917,105,2
1918,107,2
1919,119,2
1920,151,3
1921,128,6
1922,112,7
1923,111,10
1924,113,12
1925,103,13
1926,91,14
1927,80,14
1928,93,18
1929,98,21
1930,90,21
1931,79,21
1932,69,20
1933,66,22
1934,71,25
1935,75,29
1936,60,25
1937,83,38
1938,60,29
1939,57,29
1940,73,40
1941,65,37
1942,70,41
1943,71,43
1944,80,50
1945,72,47
1946,76,51
1947,75,52
1948,59,42
1949,77,57
1950,53,40
1951,74,57
1952,65,51
1953,56,44
1954,66,53
1955,61,49
1956,53,43
1957,43,36
1958,54,45
1959,56,48
1960,32,28
1961,48,42
1962,48,42
1963,39,34
1964,34,30
1965,41,37
1966,42,38
1967,33,30
1968,33,30
1969,43,39
1970,40,37
1971,47,43
1972,53,49
1973,50,47
1974,67,63
1975,61,57
1976,60,57
1977,71,67
1978,47,45
1979,53,51
1980,60,57
1981,60,58
1982,70,67
1983,79,76
1984,85,82
1985,87,84
1986,81,78
1987,83,81
1988,99,96
1989,128,125
1990,147,143
1991,176,172
1992,197,193
1993,255,250
1994,368,361
1995,450,442
1996,504,496
1997,536,528
1998,542,535
1999,534,528
2000,578,572
2001,629,623
2002,621,615
2003,625,619
2004,721,714
2005,803,796
2006,695,689
2007,600,595
2008,551,547
2009,589,585
2010,649,645
2011,675,671
2012,705,701
2013,833,828
