YOB,Born,Alive
1900,63,0
1901,52,0
1902,50,0
1903,59,0
1904,60,0
1905,71,0
1906,85,0
1907,83,0
1908,101,0
1909,98,0
1910,146,0
1911,167,0
1912,291,1
1913,405,3
1914,545,5
1915,651,7
1916,716,10
1917,754,12
1918,790,14
1919,809,17
1920,867,20
1921,899,40
1922,903,59
1923,848,73
1924,813,87
1925,803,103
1926,779,117
1927,775,132
1928,741,142
1929,684,146
1930,718,168
1931,676,179
1932,653,194
1933,626,205
1934,595,213
1935,540,210
1936,586,247
1937,551,249
1938,648,313
1939,566,291
1940,567,309
1941,575,326
1942,637,374
1943,606,369
1944,524,330
1945,536,349
1946,578,389
1947,599,416
1948,559,400
1949,622,459
1950,576,437
1951,543,418
1952,587,457
1953,534,422
1954,513,410
1955,508,411
1956,510,418
1957,494,410
1958,423,355
1959,457,389
1960,462,398
1961,367,318
1962,346,302
1963,347,305
1964,326,288
1965,269,240
1966,290,260
1967,236,213
1968,257,234
1969,272,249
1970,259,239
1971,197,182
1972,184,171
1973,177,165
1974,198,185
1975,160,150
1976,150,141
1977,181,171
1978,147,140
1979,158,151
1980,181,173
1981,145,139
1982,163,157
1983,136,131
1984,109,105
1985,114,110
1986,116,112
1987,112,109
1988,104,101
1989,99,96
1990,120,117
1991,104,102
1992,96,94
1993,86,84
1994,77,76
1995,81,80
1996,48,47
1997,77,76
1998,80,79
1999,55,54
2000,67,66
2001,58,57
2002,72,71
2003,58,57
2004,52,52
2005,67,66
2006,62,61
2007,60,60
2008,57,57
2009,56,56
2010,42,42
2011,42,42
2012,43,43
2013,38,38
