YOB,Born,Alive
1900,6,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,5,0
1913,7,0
1914,10,0
1915,10,0
1916,9,0
1917,12,0
1918,6,0
1919,11,0
1920,10,0
1921,17,1
1922,19,1
1923,9,1
1924,18,2
1925,11,1
1926,16,2
1927,15,3
1928,23,4
1929,23,5
1930,21,5
1931,17,5
1932,19,6
1933,14,5
1934,11,4
1935,20,8
1936,21,9
1937,16,7
1938,23,11
1939,15,8
1940,25,14
1941,27,15
1942,22,13
1943,18,11
1944,18,11
1945,17,11
1946,24,16
1947,27,19
1948,24,17
1949,32,24
1950,28,21
1951,30,23
1952,32,25
1953,43,34
1954,26,21
1955,29,23
1956,32,26
1957,25,21
1958,34,29
1959,24,20
1960,20,17
1961,21,18
1962,15,13
1963,26,23
1964,21,19
1965,24,21
1966,17,15
1967,17,15
1968,12,11
1969,17,16
1970,21,19
1971,19,18
1972,13,12
1973,17,16
1974,21,20
1975,12,11
1976,15,14
1977,18,17
1978,16,15
1979,15,14
1980,14,13
1981,7,7
1982,10,10
1983,8,8
1984,10,10
1985,8,8
1986,0,0
1987,13,13
1988,11,11
1989,6,6
1990,0,0
1991,9,9
1992,11,11
1993,7,7
1994,8,8
1995,0,0
1996,9,9
1997,6,6
1998,5,5
1999,0,0
2000,6,6
2001,0,0
2002,0,0
2003,5,5
2004,5,5
2005,6,6
2006,0,0
2007,0,0
2008,5,5
