YOB,Born,Alive
1900,8579,0
1901,5990,0
1902,6616,0
1903,6311,0
1904,6416,0
1905,6495,0
1906,6566,0
1907,6904,0
1908,7529,0
1909,7913,0
1910,8844,0
1911,10593,2
1912,19626,8
1913,23538,14
1914,29753,24
1915,38564,39
1916,40418,49
1917,42422,60
1918,45290,73
1919,43970,80
1920,50148,101
1921,51862,561
1922,51112,1003
1923,52137,1482
1924,53509,1991
1925,53307,2453
1926,51919,2846
1927,51480,3275
1928,49121,3558
1929,47808,3883
1930,47270,4256
1931,43278,5223
1932,42126,6375
1933,39049,7107
1934,40172,8543
1935,40200,9781
1936,39391,10792
1937,40718,12403
1938,42429,14225
1939,42077,15397
1940,44772,17756
1941,47792,20254
1942,54886,24754
1943,55905,26734
1944,52369,26469
1945,50217,26747
1946,60038,33612
1947,66992,39328
1948,61972,38067
1949,61498,39450
1950,60690,40583
1951,62779,42928
1952,63040,44059
1953,61840,44154
1954,61432,44791
1955,59991,44646
1956,58962,44771
1957,56837,44016
1958,54211,42801
1959,51368,41332
1960,49343,40448
1961,48000,39732
1962,44866,37497
1963,44467,37519
1964,44235,37677
1965,40124,34497
1966,38246,33188
1967,37623,32949
1968,36949,32654
1969,37628,33555
1970,38907,35007
1971,35429,32045
1972,30529,27756
1973,28022,25609
1974,26989,24791
1975,25573,23611
1976,24444,22683
1977,24769,23101
1978,24190,22675
1979,24702,23271
1980,25652,24287
1981,24806,23543
1982,25603,24358
1983,25400,24223
1984,24908,23811
1985,24610,23583
1986,24331,23371
1987,24206,23306
1988,24128,23287
1989,24673,23869
1990,24901,24147
1991,23866,23179
1992,23065,22435
1993,22213,21639
1994,21490,20967
1995,20157,19696
1996,20542,20103
1997,20019,19621
1998,20834,20451
1999,20715,20365
2000,20665,20346
2001,20104,19810
2002,20125,19846
2003,19992,19731
2004,20228,19980
2005,19054,18835
2006,18961,18758
2007,18883,18696
2008,18392,18224
2009,17924,17774
2010,17058,16929
2011,17347,17221
2012,16894,16775
2013,16651,16539
2014,16832,16723
2015,15922,15823
2016,15783,15689
2017,15007,14922
2018,14604,14525
2019,13599,13529
2020,12541,12480
