YOB,Born,Alive
1900,7,0
1901,0,0
1902,6,0
1903,0,0
1904,5,0
1905,0,0
1906,5,0
1907,7,0
1908,10,0
1909,5,0
1910,8,0
1911,8,0
1912,12,0
1913,17,0
1914,17,0
1915,20,0
1916,15,0
1917,29,0
1918,19,0
1919,20,0
1920,30,1
1921,21,1
1922,26,2
1923,22,2
1924,16,2
1925,19,2
1926,17,3
1927,24,4
1928,19,4
1929,20,4
1930,19,4
1931,13,3
1932,17,5
1933,24,8
1934,16,6
1935,14,5
1936,13,5
1937,19,9
1938,16,8
1939,31,16
1940,10,5
1941,15,8
1942,26,15
1943,18,11
1944,18,11
1945,22,14
1946,23,15
1947,25,17
1948,15,11
1949,22,16
1950,19,14
1951,16,12
1952,12,9
1953,16,13
1954,29,23
1955,25,20
1956,29,24
1957,26,22
1958,22,18
1959,25,21
1960,26,22
1961,20,17
1962,15,13
1963,19,17
1964,22,19
1965,22,20
1966,27,24
1967,21,19
1968,36,33
1969,27,25
1970,28,26
1971,54,50
1972,44,41
1973,58,54
1974,40,37
1975,53,50
1976,62,58
1977,40,38
1978,46,44
1979,44,42
1980,43,41
1981,50,48
1982,38,37
1983,36,35
1984,42,41
1985,48,46
1986,57,55
1987,55,53
1988,42,41
1989,44,43
1990,42,41
1991,57,56
1992,62,61
1993,47,46
1994,67,66
1995,67,66
1996,64,63
1997,75,74
1998,83,82
1999,74,73
2000,94,93
2001,78,77
2002,53,52
2003,78,77
2004,75,74
2005,107,106
2006,121,120
2007,115,114
2008,116,115
2009,93,92
2010,69,69
2011,75,75
2012,64,64
2013,55,55
