YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,5,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,7,0
1912,8,0
1913,15,0
1914,15,0
1915,6,0
1916,10,0
1917,20,0
1918,13,0
1919,20,0
1920,23,0
1921,28,0
1922,27,1
1923,37,1
1924,28,1
1925,41,2
1926,43,2
1927,43,3
1928,52,4
1929,57,5
1930,75,7
1931,76,9
1932,57,9
1933,68,12
1934,40,9
1935,52,13
1936,39,11
1937,49,15
1938,58,19
1939,54,20
1940,40,16
1941,59,25
1942,65,29
1943,49,23
1944,79,40
1945,79,42
1946,96,54
1947,104,61
1948,116,71
1949,129,83
1950,131,88
1951,138,94
1952,145,101
1953,164,117
1954,161,117
1955,160,119
1956,202,153
1957,194,150
1958,191,151
1959,196,158
1960,210,172
1961,179,148
1962,233,195
1963,214,181
1964,219,187
1965,200,172
1966,233,202
1967,220,193
1968,255,225
1969,247,220
1970,301,271
1971,289,261
1972,280,255
1973,279,255
1974,364,334
1975,306,283
1976,348,323
1977,326,304
1978,338,317
1979,419,395
1980,386,365
1981,406,385
1982,435,414
1983,424,404
1984,380,363
1985,415,398
1986,445,427
1987,434,418
1988,475,458
1989,455,440
1990,557,540
1991,615,597
1992,600,584
1993,637,621
1994,642,626
1995,716,700
1996,772,756
1997,658,645
1998,744,730
1999,785,772
2000,803,791
2001,866,853
2002,809,798
2003,871,860
2004,905,894
2005,898,888
2006,988,977
2007,978,968
2008,935,926
2009,863,856
2010,823,817
2011,789,783
2012,776,771
2013,743,738
2014,807,802
2015,771,766
2016,792,787
2017,812,807
2018,918,913
2019,874,870
2020,903,899
