YOB,Born,Alive
1900,65,0
1901,26,0
1902,41,0
1903,24,0
1904,55,0
1905,47,0
1906,26,0
1907,47,0
1908,39,0
1909,48,0
1910,49,0
1911,38,0
1912,50,0
1913,51,0
1914,73,0
1915,70,0
1916,91,0
1917,88,0
1918,75,0
1919,86,0
1920,86,0
1921,79,1
1922,70,1
1923,70,2
1924,77,3
1925,65,3
1926,65,4
1927,64,4
1928,61,4
1929,63,5
1930,60,5
1931,54,7
1932,45,7
1933,53,10
1934,49,10
1935,44,11
1936,41,11
1937,38,12
1938,39,13
1939,42,15
1940,40,16
1941,47,20
1942,47,21
1943,60,29
1944,42,21
1945,57,30
1946,58,32
1947,66,39
1948,63,39
1949,66,42
1950,54,36
1951,61,42
1952,90,63
1953,111,79
1954,75,55
1955,75,56
1956,70,53
1957,76,59
1958,56,44
1959,53,43
1960,51,42
1961,59,49
1962,37,31
1963,44,37
1964,35,30
1965,41,35
1966,40,35
1967,40,35
1968,34,30
1969,37,33
1970,34,31
1971,39,35
1972,42,38
1973,40,37
1974,44,40
1975,36,33
1976,22,20
1977,40,37
1978,43,40
1979,37,35
1980,32,30
1981,41,39
1982,35,33
1983,25,24
1984,29,28
1985,42,40
1986,35,34
1987,27,26
1988,32,31
1989,39,38
1990,25,24
1991,33,32
1992,26,25
1993,40,39
1994,37,36
1995,18,18
1996,17,17
1997,22,22
1998,24,24
1999,32,31
2000,31,31
2001,31,31
2002,29,29
2003,45,44
2004,38,38
2005,32,32
2006,51,50
2007,55,54
2008,73,72
2009,69,68
2010,60,60
2011,63,63
2012,57,57
2013,57,57
2014,87,86
2015,95,94
2016,55,55
2017,51,51
2018,69,69
2019,61,61
2020,70,70
