YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,5,0
1907,0,0
1908,0,0
1909,6,0
1910,5,0
1911,11,0
1912,6,0
1913,14,0
1914,9,0
1915,13,0
1916,8,0
1917,9,0
1918,9,0
1919,16,0
1920,24,1
1921,18,1
1922,30,2
1923,20,2
1924,29,3
1925,21,3
1926,22,3
1927,16,3
1928,21,4
1929,21,4
1930,17,4
1931,18,5
1932,16,5
1933,18,6
1934,10,4
1935,22,9
1936,12,5
1937,10,5
1938,24,12
1939,14,7
1940,12,7
1941,13,7
1942,8,5
1943,11,7
1944,8,5
1945,12,8
1946,10,7
1947,10,7
1948,18,13
1949,11,8
1950,8,6
1951,12,9
1952,10,8
1953,13,10
1954,9,7
1955,10,8
1956,7,6
1957,10,8
1958,8,7
1959,7,6
1960,5,4
1961,8,7
1962,6,5
1963,10,9
1964,8,7
1965,9,8
1966,0,0
1967,6,5
1968,12,11
1969,0,0
1970,7,6
1971,10,9
1972,6,6
1973,6,6
1974,5,5
1975,5,5
1976,8,8
1977,0,0
1978,5,5
1979,11,10
1980,8,8
1981,7,7
1982,5,5
1983,6,6
1984,0,0
1985,5,5
1986,10,10
1987,7,7
1988,8,8
1989,5,5
1990,0,0
1991,6,6
1992,6,6
1993,0,0
1994,0,0
1995,9,9
1996,0,0
1997,0,0
1998,0,0
1999,5,5
2000,0,0
2001,0,0
2002,5,5
2003,0,0
2004,0,0
2005,6,6
2006,0,0
2007,6,6
