YOB,Born,Alive
1900,587,0
1901,445,0
1902,524,0
1903,478,0
1904,541,0
1905,593,0
1906,637,0
1907,691,0
1908,689,0
1909,724,0
1910,888,0
1911,1058,0
1912,2114,1
1913,2525,2
1914,3211,3
1915,4321,4
1916,4646,6
1917,4873,7
1918,5632,9
1919,5892,11
1920,6866,14
1921,7718,83
1922,7849,154
1923,7947,226
1924,8348,311
1925,8516,392
1926,9013,494
1927,9744,620
1928,9709,703
1929,9045,735
1930,9029,813
1931,8151,984
1932,8047,1218
1933,7353,1338
1934,7141,1519
1935,6857,1668
1936,6373,1746
1937,6000,1828
1938,6113,2050
1939,5874,2149
1940,5798,2299
1941,5754,2438
1942,6090,2747
1943,5902,2822
1944,5505,2782
1945,5164,2751
1946,5670,3174
1947,6179,3627
1948,5607,3444
1949,5597,3590
1950,5484,3667
1951,5578,3814
1952,5313,3713
1953,5148,3676
1954,5030,3667
1955,4796,3569
1956,4614,3504
1957,4410,3415
1958,4017,3172
1959,3887,3128
1960,3758,3081
1961,3447,2853
1962,3306,2763
1963,3218,2715
1964,3077,2621
1965,2715,2334
1966,2618,2272
1967,2452,2147
1968,2367,2092
1969,2351,2097
1970,2264,2037
1971,2061,1864
1972,1807,1643
1973,1722,1574
1974,1603,1472
1975,1518,1402
1976,1514,1405
1977,1395,1301
1978,1329,1246
1979,1332,1255
1980,1287,1219
1981,1173,1113
1982,1228,1168
1983,1100,1049
1984,1064,1017
1985,995,953
1986,1019,979
1987,897,864
1988,912,880
1989,885,856
1990,810,785
1991,776,754
1992,715,695
1993,642,625
1994,636,621
1995,529,517
1996,496,485
1997,512,502
1998,487,478
1999,483,475
2000,454,447
2001,421,415
2002,405,399
2003,383,378
2004,382,377
2005,340,336
2006,352,348
2007,351,348
2008,341,338
2009,312,309
2010,287,285
2011,262,260
2012,315,313
2013,290,288
2014,291,289
2015,273,271
2016,299,297
2017,274,272
2018,253,252
2019,295,293
2020,267,266
