YOB,Born,Alive
1900,6,0
1901,0,0
1902,6,0
1903,6,0
1904,8,0
1905,14,0
1906,10,0
1907,13,0
1908,18,0
1909,11,0
1910,17,0
1911,23,0
1912,43,0
1913,51,0
1914,75,0
1915,104,0
1916,110,1
1917,143,1
1918,145,1
1919,136,1
1920,139,1
1921,152,3
1922,192,7
1923,162,8
1924,158,11
1925,164,13
1926,138,13
1927,154,17
1928,132,17
1929,150,21
1930,136,21
1931,137,26
1932,124,27
1933,125,31
1934,118,33
1935,121,38
1936,130,45
1937,128,49
1938,108,44
1939,90,40
1940,111,53
1941,104,52
1942,120,63
1943,103,56
1944,106,61
1945,91,54
1946,82,51
1947,88,57
1948,81,54
1949,79,55
1950,86,62
1951,69,50
1952,83,62
1953,90,68
1954,83,64
1955,83,65
1956,84,67
1957,95,76
1958,73,60
1959,88,73
1960,96,81
1961,89,76
1962,81,69
1963,77,66
1964,84,73
1965,57,50
1966,59,52
1967,50,45
1968,48,43
1969,61,55
1970,54,49
1971,43,39
1972,46,42
1973,37,34
1974,43,40
1975,30,28
1976,41,38
1977,29,27
1978,27,25
1979,28,27
1980,23,22
1981,29,28
1982,33,32
1983,21,20
1984,17,16
1985,26,25
1986,25,24
1987,32,31
1988,24,23
1989,22,21
1990,28,27
1991,20,19
1992,15,15
1993,13,13
1994,13,13
1995,17,17
1996,13,13
1997,16,16
1998,6,6
1999,11,11
2000,9,9
2001,8,8
2002,9,9
2003,11,11
2004,12,12
2005,13,13
2006,10,10
2007,7,7
2008,7,7
2009,12,12
2010,12,12
2011,9,9
2012,13,13
2013,11,11
2014,20,20
2015,23,23
2016,24,24
2017,22,22
