YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,5,0
1909,5,0
1910,5,0
1911,8,0
1912,16,0
1913,15,0
1914,11,0
1915,26,0
1916,12,0
1917,15,0
1918,17,0
1919,18,0
1920,23,1
1921,14,1
1922,17,1
1923,22,2
1924,22,2
1925,22,3
1926,19,3
1927,20,3
1928,13,2
1929,21,4
1930,11,3
1931,15,4
1932,14,4
1933,11,4
1934,8,3
1935,11,4
1936,19,8
1937,15,7
1938,11,5
1939,13,7
1940,15,8
1941,9,5
1942,12,7
1943,6,4
1944,12,8
1945,5,3
1946,9,6
1947,8,6
1948,13,9
1949,0,0
1950,6,5
1951,8,6
1952,0,0
1953,5,4
1954,9,7
1955,0,0
1956,11,9
1957,6,5
1958,8,7
1959,0,0
1960,6,5
1961,0,0
1962,0,0
1963,5,4
1964,5,4
1965,0,0
1966,0,0
1967,0,0
1968,0,0
1969,5,5
1970,0,0
1971,0,0
1972,5,5
1973,0,0
1974,0,0
1975,5,5
