YOB,Born,Alive
1900,350,0
1901,299,0
1902,393,0
1903,347,0
1904,388,0
1905,357,0
1906,390,0
1907,468,0
1908,477,0
1909,492,0
1910,536,0
1911,699,2
1912,1518,7
1913,1825,13
1914,2386,22
1915,3151,36
1916,3300,45
1917,3346,54
1918,3488,64
1919,3449,71
1920,3732,85
1921,3752,165
1922,3827,249
1923,3651,315
1924,3789,407
1925,3557,458
1926,3493,523
1927,3390,580
1928,3170,609
1929,2892,617
1930,2977,698
1931,2699,717
1932,2569,762
1933,2325,762
1934,2346,841
1935,2259,880
1936,2270,955
1937,2263,1022
1938,2247,1085
1939,2063,1060
1940,2116,1153
1941,2214,1254
1942,2294,1348
1943,2387,1454
1944,2238,1411
1945,1949,1271
1946,2375,1599
1947,2588,1798
1948,2433,1743
1949,2365,1744
1950,2489,1889
1951,2566,1974
1952,2628,2048
1953,2640,2084
1954,2546,2036
1955,2658,2152
1956,2776,2276
1957,2708,2248
1958,2595,2180
1959,2572,2187
1960,2475,2130
1961,2441,2115
1962,2402,2096
1963,2239,1968
1964,2173,1923
1965,1905,1697
1966,1873,1680
1967,1663,1502
1968,1688,1535
1969,1779,1628
1970,1726,1590
1971,1527,1412
1972,1394,1294
1973,1317,1228
1974,1170,1095
1975,1240,1165
1976,1188,1120
1977,1289,1220
1978,1231,1170
1979,1283,1224
1980,1297,1242
1981,1334,1280
1982,1339,1287
1983,1194,1150
1984,1348,1300
1985,1329,1285
1986,1345,1303
1987,1405,1363
1988,1552,1509
1989,1761,1715
1990,1813,1769
1991,1965,1920
1992,1808,1769
1993,1822,1785
1994,1801,1767
1995,1685,1656
1996,1586,1561
1997,1603,1579
1998,1699,1676
1999,1674,1654
2000,1799,1780
2001,1982,1962
2002,2145,2124
2003,2167,2146
2004,2352,2331
2005,2303,2283
2006,2670,2648
2007,2393,2374
2008,2259,2242
2009,1974,1960
2010,1698,1686
2011,1520,1510
2012,1300,1292
2013,1224,1217
