YOB,Born,Alive
1900,104,0
1901,88,0
1902,103,0
1903,101,0
1904,108,0
1905,135,0
1906,114,0
1907,118,0
1908,123,0
1909,123,0
1910,139,0
1911,131,0
1912,183,1
1913,187,2
1914,199,2
1915,281,4
1916,267,5
1917,263,5
1918,236,6
1919,200,5
1920,205,6
1921,208,11
1922,213,17
1923,188,20
1924,166,22
1925,175,28
1926,134,25
1927,118,25
1928,126,30
1929,110,29
1930,108,31
1931,93,30
1932,104,36
1933,79,30
1934,75,31
1935,81,36
1936,89,43
1937,62,32
1938,84,46
1939,69,40
1940,71,43
1941,89,56
1942,102,67
1943,91,61
1944,98,68
1945,90,64
1946,111,81
1947,131,99
1948,109,84
1949,119,95
1950,142,116
1951,155,128
1952,135,112
1953,129,109
1954,140,119
1955,141,121
1956,135,117
1957,134,118
1958,146,129
1959,129,116
1960,104,94
1961,125,114
1962,116,106
1963,134,123
1964,121,112
1965,93,86
1966,109,101
1967,77,72
1968,86,81
1969,109,103
1970,109,103
1971,79,75
1972,79,75
1973,64,61
1974,75,72
1975,94,90
1976,72,69
1977,69,67
1978,75,73
1979,61,59
1980,66,64
1981,75,73
1982,77,75
1983,80,78
1984,69,67
1985,74,72
1986,67,66
1987,64,63
1988,65,64
1989,68,67
1990,84,83
1991,61,60
1992,65,64
1993,43,42
1994,56,55
1995,47,46
1996,48,47
1997,54,53
1998,43,43
1999,49,48
2000,45,45
2001,45,45
2002,31,31
2003,41,41
2004,36,36
2005,30,30
2006,31,31
2007,31,31
2008,28,28
2009,18,18
2010,22,22
2011,19,19
2012,11,11
2013,16,16
2014,23,23
2015,12,12
2016,12,12
2017,13,13
