YOB,Born,Alive
1900,1389,0
1901,1027,0
1902,1081,0
1903,986,0
1904,993,0
1905,1044,0
1906,952,0
1907,969,0
1908,962,0
1909,969,0
1910,1079,0
1911,1022,3
1912,1253,7
1913,1288,11
1914,1500,18
1915,1683,25
1916,1899,33
1917,1737,36
1918,1916,45
1919,1940,51
1920,1819,53
1921,1828,100
1922,1762,142
1923,1691,180
1924,1629,215
1925,1681,265
1926,1476,270
1927,1492,311
1928,1393,326
1929,1389,361
1930,1273,364
1931,1182,376
1932,1136,398
1933,1157,444
1934,1113,463
1935,1071,480
1936,1008,485
1937,1139,585
1938,1133,619
1939,1039,601
1940,965,590
1941,1007,636
1942,1002,653
1943,874,588
1944,817,566
1945,750,535
1946,800,587
1947,847,638
1948,837,648
1949,847,673
1950,736,600
1951,671,553
1952,667,555
1953,648,545
1954,612,521
1955,577,496
1956,552,480
1957,518,455
1958,434,385
1959,454,407
1960,454,411
1961,420,382
1962,411,375
1963,401,368
1964,351,324
1965,372,344
1966,312,290
1967,234,219
1968,235,221
1969,202,190
1970,234,222
1971,222,211
1972,201,191
1973,196,187
1974,206,197
1975,182,175
1976,212,204
1977,223,215
1978,225,218
1979,194,188
1980,214,208
1981,221,215
1982,239,233
1983,225,219
1984,224,219
1985,221,216
1986,237,232
1987,195,191
1988,201,197
1989,246,242
1990,230,226
1991,255,251
1992,249,245
1993,297,293
1994,329,325
1995,313,309
1996,327,323
1997,325,321
1998,468,463
1999,529,524
2000,564,559
2001,603,597
2002,606,601
2003,695,689
2004,698,692
2005,672,667
2006,844,838
2007,917,910
2008,1039,1032
2009,1098,1091
2010,1205,1198
2011,1552,1544
2012,2079,2069
2013,2584,2574
2014,2963,2954
2015,3400,3392
2016,3367,3362
2017,3422,3419
