YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,5,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,7,0
1915,5,0
1916,7,0
1917,5,0
1918,8,0
1919,14,0
1920,11,0
1921,12,0
1922,15,1
1923,18,1
1924,14,1
1925,8,1
1926,25,3
1927,23,3
1928,18,3
1929,12,2
1930,15,3
1931,9,2
1932,9,2
1933,9,3
1934,5,2
1935,13,5
1936,13,5
1937,0,0
1938,7,3
1939,7,4
1940,0,0
1941,0,0
1942,10,6
1943,7,4
1944,14,9
1945,7,5
1946,11,7
1947,9,6
1948,17,12
1949,16,12
1950,12,9
1951,5,4
1952,9,7
1953,9,7
1954,10,8
1955,12,10
1956,12,10
1957,9,8
1958,13,11
1959,6,5
1960,9,8
1961,22,20
1962,9,8
1963,18,16
1964,17,15
1965,11,10
1966,18,17
1967,14,13
1968,16,15
1969,23,22
1970,54,51
1971,133,125
1972,144,136
1973,107,101
1974,91,87
1975,86,82
1976,75,72
1977,57,55
1978,37,36
1979,37,36
1980,45,44
1981,46,45
1982,35,34
1983,33,32
1984,31,30
1985,23,22
1986,23,22
1987,26,25
1988,29,28
1989,34,33
1990,29,28
1991,25,25
1992,19,19
1993,19,19
1994,9,9
1995,15,15
1996,7,7
1997,9,9
1998,14,14
1999,8,8
2000,0,0
2001,7,7
2002,13,13
2003,0,0
2004,11,11
2005,6,6
2006,6,6
2007,6,6
2008,0,0
2009,0,0
2010,5,5
2011,6,6
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,5,5
2019,0,0
2020,0,0
