YOB,Born,Alive
1900,6,0
1901,0,0
1902,0,0
1903,5,0
1904,0,0
1905,5,0
1906,7,0
1907,0,0
1908,7,0
1909,5,0
1910,6,0
1911,6,0
1912,8,0
1913,0,0
1914,11,0
1915,7,0
1916,6,0
1917,10,0
1918,7,0
1919,10,0
1920,7,0
1921,11,0
1922,10,0
1923,17,1
1924,14,1
1925,14,1
1926,14,2
1927,12,2
1928,16,2
1929,7,1
1930,14,3
1931,7,2
1932,6,2
1933,10,3
1934,8,3
1935,6,2
1936,7,3
1937,6,3
1938,7,3
1939,7,4
1940,7,4
1941,0,0
1942,9,5
1943,0,0
1944,0,0
1945,6,4
1946,8,5
1947,12,8
1948,0,0
1949,6,5
1950,8,6
1951,0,0
1952,6,5
1953,7,6
1954,8,7
1955,8,7
1956,7,6
1957,6,5
1958,5,4
1959,5,4
1960,0,0
1961,9,8
1962,8,7
1963,8,7
1964,5,5
1965,6,5
1966,6,6
1967,6,6
1968,7,7
1969,0,0
1970,10,9
1971,6,6
1972,7,7
1973,0,0
1974,12,11
1975,9,9
1976,5,5
1977,6,6
1978,9,9
1979,7,7
1980,11,11
1981,6,6
1982,9,9
1983,5,5
1984,9,9
1985,7,7
1986,10,10
1987,8,8
1988,8,8
1989,0,0
1990,5,5
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
2020,0,0
