YOB,Born,Alive
1900,7,0
1901,0,0
1902,7,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,6,0
1910,0,0
1911,0,0
1912,13,0
1913,8,0
1914,8,0
1915,8,0
1916,11,0
1917,6,0
1918,7,0
1919,6,0
1920,0,0
1921,14,1
1922,10,1
1923,9,1
1924,8,2
1925,6,1
1926,0,0
1927,10,3
1928,0,0
1929,6,2
1930,0,0
1931,0,0
1932,12,5
1933,0,0
1934,7,3
1935,0,0
1936,0,0
1937,0,0
1938,7,4
1939,0,0
1940,7,5
1941,8,6
1942,11,8
1943,7,5
1944,0,0
1945,11,8
1946,10,8
1947,13,10
1948,11,9
1949,17,14
1950,19,16
1951,20,17
1952,19,16
1953,25,22
1954,13,11
1955,8,7
1956,9,8
1957,22,20
1958,28,25
1959,13,12
1960,21,19
1961,30,28
1962,24,22
1963,33,31
1964,31,29
1965,42,39
1966,45,42
1967,51,48
1968,66,62
1969,76,72
1970,63,60
1971,67,64
1972,79,76
1973,82,79
1974,88,85
1975,107,103
1976,95,92
1977,110,106
1978,110,107
1979,129,125
1980,114,111
1981,112,109
1982,144,141
1983,128,125
1984,140,137
1985,128,125
1986,153,150
1987,154,151
1988,155,152
1989,186,183
1990,233,229
1991,281,277
1992,284,280
1993,259,256
1994,285,281
1995,296,292
1996,309,306
1997,286,283
1998,295,292
1999,290,287
2000,274,272
2001,262,260
2002,269,267
2003,261,259
2004,257,255
2005,245,243
2006,257,255
2007,244,242
2008,218,217
2009,232,231
2010,221,220
2011,175,174
2012,217,216
2013,175,174
