YOB,Born,Alive
1900,11,0
1901,7,0
1902,8,0
1903,9,0
1904,9,0
1905,13,0
1906,7,0
1907,11,0
1908,8,0
1909,9,0
1910,8,0
1911,15,0
1912,17,0
1913,12,0
1914,33,0
1915,26,0
1916,33,1
1917,32,1
1918,41,1
1919,29,1
1920,40,1
1921,36,2
1922,34,3
1923,49,5
1924,22,3
1925,34,5
1926,35,6
1927,38,8
1928,48,11
1929,34,9
1930,51,15
1931,31,10
1932,32,11
1933,27,10
1934,30,12
1935,22,10
1936,19,9
1937,31,16
1938,24,13
1939,23,13
1940,30,18
1941,29,18
1942,26,17
1943,21,14
1944,44,30
1945,29,21
1946,35,26
1947,37,28
1948,37,29
1949,33,26
1950,44,36
1951,39,32
1952,40,33
1953,42,35
1954,41,35
1955,36,31
1956,29,25
1957,23,20
1958,40,35
1959,42,38
1960,33,30
1961,43,39
1962,34,31
1963,30,28
1964,26,24
1965,15,14
1966,22,20
1967,28,26
1968,14,13
1969,18,17
1970,18,17
1971,11,10
1972,12,11
1973,16,15
1974,20,19
1975,28,27
1976,26,25
1977,22,21
1978,28,27
1979,24,23
1980,22,21
1981,31,30
1982,41,40
1983,32,31
1984,41,40
1985,54,53
1986,54,53
1987,42,41
1988,65,64
1989,49,48
1990,49,48
1991,66,65
1992,59,58
1993,40,39
1994,50,49
1995,61,60
1996,57,56
1997,56,55
1998,48,47
1999,49,48
2000,50,50
2001,46,46
2002,53,53
2003,49,49
2004,41,41
2005,48,48
2006,47,47
2007,62,62
2008,64,64
2009,56,56
2010,43,43
2011,51,51
2012,56,56
2013,45,45
2014,57,57
2015,48,48
2016,31,31
2017,29,29
