YOB,Born,Alive
1900,85,0
1901,63,0
1902,86,0
1903,58,0
1904,75,0
1905,101,0
1906,89,0
1907,87,0
1908,85,0
1909,86,0
1910,108,0
1911,94,0
1912,103,0
1913,124,0
1914,147,1
1915,147,1
1916,166,1
1917,185,1
1918,178,1
1919,170,1
1920,181,2
1921,168,5
1922,162,7
1923,156,10
1924,157,13
1925,127,13
1926,129,15
1927,111,15
1928,113,17
1929,97,17
1930,109,21
1931,84,19
1932,79,20
1933,81,24
1934,83,27
1935,72,26
1936,94,37
1937,75,33
1938,67,31
1939,50,25
1940,60,32
1941,77,43
1942,82,48
1943,79,48
1944,78,49
1945,60,39
1946,67,46
1947,115,81
1948,115,84
1949,130,98
1950,130,101
1951,127,100
1952,118,94
1953,102,83
1954,125,103
1955,99,82
1956,115,97
1957,111,95
1958,137,119
1959,139,122
1960,163,145
1961,161,144
1962,135,121
1963,133,120
1964,142,129
1965,159,145
1966,151,139
1967,129,119
1968,167,155
1969,206,193
1970,329,309
1971,309,291
1972,364,344
1973,322,305
1974,335,319
1975,378,361
1976,368,352
1977,495,475
1978,672,647
1979,772,745
1980,770,745
1981,1224,1187
1982,2193,2129
1983,1599,1555
1984,1777,1730
1985,1660,1619
1986,1808,1765
1987,1755,1716
1988,1599,1566
1989,1375,1348
1990,1253,1231
1991,1121,1102
1992,1168,1149
1993,952,937
1994,895,882
1995,727,717
1996,652,643
1997,738,729
1998,979,967
1999,960,949
2000,886,877
2001,619,613
2002,508,503
2003,509,504
2004,412,408
2005,382,379
2006,387,384
2007,366,363
2008,304,302
2009,279,277
2010,211,210
2011,207,206
2012,210,209
2013,208,207
2014,201,200
2015,194,193
2016,210,209
2017,183,182
2018,183,182
2019,197,196
2020,180,179
