YOB,Born,Alive
1900,5,0
1901,5,0
1902,0,0
1903,0,0
1904,5,0
1905,0,0
1906,5,0
1907,6,0
1908,0,0
1909,6,0
1910,7,0
1911,5,0
1912,7,0
1913,13,0
1914,8,0
1915,13,0
1916,8,0
1917,14,1
1918,14,1
1919,9,1
1920,18,1
1921,13,1
1922,12,2
1923,9,1
1924,11,2
1925,7,2
1926,8,2
1927,13,4
1928,9,3
1929,8,3
1930,10,4
1931,10,4
1932,7,3
1933,11,5
1934,0,0
1935,6,3
1936,0,0
1937,7,4
1938,0,0
1939,0,0
1940,5,3
1941,0,0
1942,5,4
1943,0,0
1944,6,4
1945,6,5
1946,5,4
1947,0,0
1948,5,4
1949,6,5
1950,6,5
1951,0,0
1952,5,4
1953,7,6
1954,0,0
1955,5,4
1956,5,4
1957,9,8
1958,8,7
1959,6,5
1960,0,0
1961,5,5
1962,0,0
1963,5,5
1964,0,0
1965,0,0
1966,5,5
1967,0,0
1968,0,0
1969,0,0
1970,0,0
1971,0,0
1972,0,0
1973,0,0
1974,5,5
