YOB,Born,Alive
1900,89,0
1901,67,0
1902,63,0
1903,65,0
1904,60,0
1905,63,0
1906,77,0
1907,80,0
1908,56,0
1909,76,0
1910,86,0
1911,105,1
1912,157,2
1913,165,4
1914,183,5
1915,216,8
1916,224,10
1917,240,12
1918,271,16
1919,265,17
1920,284,20
1921,295,30
1922,283,38
1923,310,51
1924,366,72
1925,340,77
1926,394,102
1927,433,125
1928,472,151
1929,487,171
1930,596,228
1931,633,261
1932,635,280
1933,771,362
1934,1022,510
1935,990,523
1936,983,548
1937,1182,693
1938,1365,840
1939,1488,959
1940,1880,1266
1941,2297,1587
1942,2726,1931
1943,2893,2099
1944,2572,1911
1945,3128,2378
1946,6893,5359
1947,10529,8367
1948,12245,9943
1949,12891,10690
1950,14449,12232
1951,16288,13905
1952,19886,17118
1953,25123,21805
1954,27602,24153
1955,27181,23979
1956,32351,28770
1957,39311,35240
1958,30995,28006
1959,30173,27478
1960,26724,24528
1961,24376,22458
1962,24018,22212
1963,21591,20043
1964,20323,18937
1965,19247,18002
1966,17413,16347
1967,15339,14454
1968,14051,13289
1969,13522,12836
1970,12921,12311
1971,12143,11596
1972,10173,9737
1973,8751,8395
1974,7554,7263
1975,6543,6305
1976,6011,5806
1977,5784,5599
1978,5404,5243
1979,4932,4796
1980,4699,4580
1981,4858,4740
1982,4425,4322
1983,4552,4451
1984,4621,4523
1985,4126,4042
1986,3421,3355
1987,3392,3330
1988,3783,3718
1989,3777,3716
1990,3793,3736
1991,3708,3654
1992,3549,3500
1993,3383,3338
1994,3158,3119
1995,2960,2925
1996,3188,3152
1997,2713,2684
1998,2632,2606
1999,2224,2203
2000,2038,2021
2001,1921,1905
2002,1830,1815
2003,1661,1648
2004,1519,1508
2005,1571,1560
2006,1419,1409
2007,1231,1223
2008,1072,1065
2009,889,884
2010,833,828
2011,729,725
2012,746,742
2013,595,592
