YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,8,0
1915,10,0
1916,6,0
1917,10,0
1918,14,0
1919,0,0
1920,11,0
1921,9,0
1922,8,1
1923,10,1
1924,16,2
1925,10,2
1926,7,1
1927,14,3
1928,17,4
1929,12,3
1930,19,5
1931,13,4
1932,11,4
1933,12,5
1934,18,7
1935,13,6
1936,17,8
1937,23,12
1938,18,10
1939,19,11
1940,24,15
1941,19,12
1942,26,17
1943,19,13
1944,21,15
1945,26,19
1946,37,27
1947,39,29
1948,53,41
1949,49,39
1950,65,53
1951,60,49
1952,64,53
1953,64,54
1954,84,71
1955,66,57
1956,60,52
1957,66,58
1958,45,40
1959,46,41
1960,55,50
1961,70,64
1962,63,58
1963,61,56
1964,57,53
1965,53,49
1966,50,47
1967,58,54
1968,81,76
1969,77,73
1970,98,93
1971,91,86
1972,75,71
1973,51,49
1974,72,69
1975,64,61
1976,40,38
1977,53,51
1978,39,38
1979,40,39
1980,37,36
1981,47,46
1982,40,39
1983,41,40
1984,37,36
1985,30,29
1986,32,31
1987,19,19
1988,29,28
1989,39,38
1990,18,18
1991,23,23
1992,26,26
1993,15,15
1994,16,16
1995,14,14
1996,9,9
1997,10,10
1998,13,13
1999,13,13
2000,15,15
2001,10,10
2002,0,0
2003,0,0
2004,5,5
2005,6,6
2006,0,0
2007,5,5
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
