YOB,Born,Alive
1900,143,0
1901,95,0
1902,108,0
1903,79,0
1904,81,0
1905,98,0
1906,105,0
1907,108,0
1908,116,0
1909,94,0
1910,102,0
1911,95,0
1912,95,1
1913,142,1
1914,133,2
1915,190,3
1916,168,3
1917,164,3
1918,161,4
1919,170,4
1920,152,4
1921,183,10
1922,151,12
1923,187,20
1924,201,26
1925,174,27
1926,154,28
1927,136,28
1928,103,24
1929,123,32
1930,123,35
1931,91,29
1932,114,40
1933,109,42
1934,115,48
1935,106,48
1936,98,47
1937,94,48
1938,89,49
1939,100,58
1940,75,46
1941,81,51
1942,101,66
1943,93,63
1944,75,52
1945,77,55
1946,67,49
1947,75,57
1948,91,70
1949,68,54
1950,68,55
1951,57,47
1952,76,63
1953,61,51
1954,66,56
1955,69,59
1956,55,48
1957,49,43
1958,68,60
1959,58,52
1960,43,39
1961,38,35
1962,43,39
1963,32,29
1964,39,36
1965,34,31
1966,24,22
1967,30,28
1968,20,19
1969,21,20
1970,18,17
1971,19,18
1972,18,17
1973,17,16
1974,19,18
1975,23,22
1976,11,11
1977,17,16
1978,15,15
1979,16,16
1980,11,11
1981,14,14
1982,13,13
1983,5,5
1984,9,9
1985,8,8
1986,6,6
1987,0,0
1988,10,10
1989,7,7
1990,12,12
1991,9,9
1992,0,0
1993,0,0
1994,11,11
1995,7,7
1996,9,9
1997,5,5
1998,5,5
1999,6,6
2000,0,0
2001,0,0
2002,7,7
2003,10,10
2004,0,0
2005,8,8
2006,7,7
2007,8,8
2008,6,6
2009,10,10
2010,26,26
2011,17,17
2012,34,34
2013,37,37
2014,68,68
2015,104,104
2016,106,106
2017,83,83
