YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,5,0
1912,0,0
1913,5,0
1914,6,0
1915,12,0
1916,20,0
1917,21,0
1918,27,1
1919,13,0
1920,23,1
1921,23,1
1922,21,2
1923,22,2
1924,17,2
1925,20,3
1926,22,4
1927,24,5
1928,22,5
1929,21,5
1930,28,8
1931,18,6
1932,27,9
1933,36,14
1934,31,13
1935,32,14
1936,30,14
1937,30,15
1938,31,17
1939,46,27
1940,35,21
1941,41,26
1942,43,28
1943,71,48
1944,51,35
1945,46,33
1946,91,67
1947,164,124
1948,130,101
1949,113,90
1950,75,61
1951,62,51
1952,48,40
1953,37,31
1954,75,64
1955,68,58
1956,43,37
1957,73,64
1958,82,73
1959,61,55
1960,96,87
1961,91,83
1962,96,88
1963,50,46
1964,62,57
1965,41,38
1966,43,40
1967,52,49
1968,41,38
1969,32,30
1970,39,37
1971,44,42
1972,35,33
1973,33,31
1974,29,28
1975,20,19
1976,30,29
1977,20,19
1978,28,27
1979,26,25
1980,29,28
1981,32,31
1982,28,27
1983,13,13
1984,13,13
1985,13,13
1986,15,15
1987,19,19
1988,22,22
1989,25,25
1990,14,14
1991,15,15
1992,20,20
1993,15,15
1994,9,9
1995,23,23
1996,24,24
1997,16,16
1998,18,18
1999,18,18
2000,23,23
2001,21,21
2002,39,39
2003,21,21
2004,42,42
2005,40,40
2006,46,46
2007,42,42
2008,43,43
2009,38,38
2010,37,37
2011,39,39
2012,37,37
2013,50,50
2014,48,48
2015,48,48
2016,47,47
2017,78,78
