YOB,Born,Alive
1900,584,0
1901,493,0
1902,565,0
1903,547,0
1904,624,0
1905,624,0
1906,616,0
1907,639,0
1908,623,1
1909,634,1
1910,685,1
1911,712,6
1912,903,14
1913,965,21
1914,1031,30
1915,1420,51
1916,1372,59
1917,1493,75
1918,1567,90
1919,1617,104
1920,1580,113
1921,1540,158
1922,1478,197
1923,1512,249
1924,1538,301
1925,1470,334
1926,1443,372
1927,1531,443
1928,1292,414
1929,1269,446
1930,1269,485
1931,1201,494
1932,1193,526
1933,1123,528
1934,1091,544
1935,950,502
1936,960,535
1937,865,507
1938,895,551
1939,840,541
1940,866,583
1941,835,577
1942,889,630
1943,825,599
1944,825,613
1945,690,524
1946,698,543
1947,710,564
1948,662,538
1949,621,515
1950,629,532
1951,650,555
1952,618,532
1953,535,464
1954,558,488
1955,633,558
1956,518,461
1957,483,433
1958,432,390
1959,484,441
1960,413,379
1961,398,367
1962,340,314
1963,327,304
1964,336,313
1965,278,260
1966,228,214
1967,187,176
1968,186,176
1969,172,163
1970,169,161
1971,180,172
1972,155,148
1973,159,153
1974,154,148
1975,151,146
1976,200,193
1977,132,128
1978,152,147
1979,136,132
1980,151,147
1981,105,102
1982,108,105
1983,83,81
1984,67,66
1985,68,67
1986,66,65
1987,74,73
1988,73,72
1989,57,56
1990,70,69
1991,47,46
1992,51,50
1993,31,31
1994,40,39
1995,45,44
1996,40,40
1997,68,67
1998,63,62
1999,71,70
2000,144,143
2001,182,180
2002,321,318
2003,436,433
2004,555,551
2005,843,837
2006,1196,1188
2007,1261,1253
2008,1408,1399
2009,1463,1454
2010,1470,1461
2011,1312,1305
2012,1376,1369
2013,1473,1466
