YOB,Born,Alive
1900,6,0
1901,5,0
1902,5,0
1903,0,0
1904,7,0
1905,0,0
1906,0,0
1907,5,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,12,0
1913,8,0
1914,14,0
1915,10,0
1916,18,0
1917,27,1
1918,31,1
1919,25,1
1920,23,1
1921,27,1
1922,36,3
1923,26,3
1924,33,4
1925,55,9
1926,48,9
1927,61,13
1928,63,15
1929,57,15
1930,48,14
1931,41,13
1932,52,18
1933,46,18
1934,34,14
1935,61,27
1936,56,27
1937,75,39
1938,59,32
1939,46,27
1940,50,31
1941,55,35
1942,60,39
1943,52,35
1944,53,37
1945,54,39
1946,55,40
1947,57,43
1948,53,41
1949,74,59
1950,77,63
1951,54,44
1952,62,52
1953,79,67
1954,78,66
1955,54,46
1956,70,61
1957,74,65
1958,80,71
1959,80,72
1960,86,78
1961,72,65
1962,70,64
1963,80,73
1964,74,68
1965,105,97
1966,84,78
1967,88,82
1968,82,77
1969,90,85
1970,106,100
1971,93,88
1972,104,99
1973,101,96
1974,92,88
1975,99,95
1976,102,98
1977,81,78
1978,96,93
1979,95,92
1980,104,101
1981,100,97
1982,100,97
1983,108,105
1984,93,91
1985,122,119
1986,111,109
1987,113,111
1988,105,103
1989,141,139
1990,147,145
1991,180,177
1992,170,167
1993,168,166
1994,186,183
1995,178,176
1996,176,174
1997,153,151
1998,175,173
1999,157,155
2000,175,173
2001,188,186
2002,185,183
2003,165,164
2004,199,197
2005,193,191
2006,215,213
2007,210,209
2008,243,241
2009,204,203
2010,199,198
2011,182,181
2012,165,164
2013,155,154
2014,158,158
2015,154,154
2016,150,150
2017,140,140
