YOB,Born,Alive
1900,153,0
1901,118,0
1902,129,0
1903,132,0
1904,138,0
1905,160,0
1906,176,0
1907,166,0
1908,180,0
1909,189,0
1910,214,0
1911,211,1
1912,281,2
1913,289,3
1914,396,5
1915,543,8
1916,532,9
1917,516,11
1918,563,13
1919,493,13
1920,595,17
1921,621,34
1922,651,52
1923,589,63
1924,678,89
1925,615,97
1926,611,112
1927,645,135
1928,608,142
1929,480,125
1930,523,149
1931,440,140
1932,482,169
1933,460,176
1934,459,191
1935,461,207
1936,392,189
1937,420,216
1938,390,213
1939,429,248
1940,410,251
1941,440,278
1942,440,287
1943,433,291
1944,382,265
1945,332,237
1946,363,266
1947,412,311
1948,403,312
1949,408,324
1950,433,353
1951,410,338
1952,425,354
1953,428,360
1954,402,342
1955,428,368
1956,516,448
1957,578,507
1958,479,425
1959,487,436
1960,472,427
1961,449,408
1962,394,360
1963,378,347
1964,376,347
1965,339,314
1966,290,270
1967,339,317
1968,278,261
1969,245,231
1970,238,225
1971,222,211
1972,186,177
1973,159,152
1974,152,145
1975,146,140
1976,124,119
1977,103,99
1978,101,98
1979,97,94
1980,103,100
1981,126,123
1982,94,92
1983,101,99
1984,81,79
1985,86,84
1986,68,67
1987,91,89
1988,80,78
1989,84,83
1990,59,58
1991,73,72
1992,62,61
1993,51,50
1994,60,59
1995,38,38
1996,41,40
1997,36,36
1998,31,31
1999,41,41
2000,45,45
2001,39,39
2002,31,31
2003,49,49
2004,46,46
2005,53,53
2006,38,38
2007,59,59
2008,44,44
2009,61,61
2010,69,69
2011,67,67
2012,89,89
2013,127,127
2014,136,136
2015,131,131
2016,173,173
2017,193,193
