YOB,Born,Alive
1900,6,0
1901,5,0
1902,7,0
1903,0,0
1904,0,0
1905,10,0
1906,5,0
1907,8,0
1908,7,0
1909,0,0
1910,8,0
1911,12,0
1912,15,0
1913,16,0
1914,27,0
1915,17,0
1916,16,0
1917,27,0
1918,17,0
1919,24,0
1920,29,0
1921,32,1
1922,16,1
1923,20,1
1924,23,2
1925,22,2
1926,22,3
1927,17,2
1928,16,2
1929,14,2
1930,19,4
1931,21,5
1932,16,4
1933,9,3
1934,15,5
1935,9,3
1936,14,6
1937,12,5
1938,6,3
1939,9,5
1940,10,5
1941,12,7
1942,9,5
1943,16,10
1944,12,8
1945,8,5
1946,11,7
1947,8,6
1948,13,9
1949,7,5
1950,15,12
1951,15,12
1952,17,14
1953,16,13
1954,11,9
1955,8,7
1956,15,13
1957,8,7
1958,9,8
1959,7,6
1960,7,6
1961,9,8
1962,10,9
1963,0,0
1964,7,6
1965,0,0
1966,0,0
1967,0,0
1968,0,0
1969,6,6
1970,9,8
1971,5,5
1972,6,6
1973,0,0
1974,0,0
1975,0,0
1976,0,0
1977,0,0
1978,6,6
1979,5,5
1980,0,0
1981,0,0
1982,6,6
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,7,7
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,5,5
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,10,10
2014,10,10
2015,0,0
2016,6,6
2017,0,0
2018,5,5
2019,7,7
2020,0,0
