YOB,Born,Alive
1900,123,0
1901,95,0
1902,91,0
1903,92,0
1904,101,0
1905,107,0
1906,106,0
1907,105,0
1908,112,0
1909,103,0
1910,123,0
1911,120,1
1912,146,2
1913,159,4
1914,138,4
1915,182,7
1916,215,9
1917,186,9
1918,185,11
1919,188,12
1920,201,14
1921,168,17
1922,182,24
1923,202,33
1924,164,32
1925,179,41
1926,163,42
1927,139,40
1928,157,50
1929,159,56
1930,141,54
1931,111,46
1932,129,57
1933,119,56
1934,132,66
1935,141,74
1936,128,71
1937,157,92
1938,157,97
1939,169,109
1940,203,137
1941,273,189
1942,282,200
1943,334,242
1944,313,233
1945,360,274
1946,411,320
1947,597,474
1948,750,609
1949,842,698
1950,792,670
1951,798,681
1952,907,781
1953,976,847
1954,998,873
1955,845,745
1956,925,823
1957,1023,917
1958,897,810
1959,823,750
1960,809,743
1961,811,747
1962,722,668
1963,678,629
1964,689,642
1965,614,574
1966,521,489
1967,505,476
1968,592,560
1969,757,719
1970,624,595
1971,527,503
1972,420,402
1973,359,344
1974,349,336
1975,318,306
1976,287,277
1977,242,234
1978,251,244
1979,265,258
1980,285,278
1981,293,286
1982,244,238
1983,231,226
1984,228,223
1985,231,226
1986,200,196
1987,163,160
1988,156,153
1989,170,167
1990,158,156
1991,136,134
1992,109,107
1993,103,102
1994,98,97
1995,93,92
1996,92,91
1997,112,111
1998,74,73
1999,134,133
2000,110,109
2001,111,110
2002,144,143
2003,127,126
2004,116,115
2005,128,127
2006,137,136
2007,165,164
2008,182,181
2009,166,165
2010,190,189
2011,165,164
2012,184,183
2013,162,161
