YOB,Born,Alive
1900,81,0
1901,55,0
1902,67,0
1903,79,0
1904,60,0
1905,61,0
1906,79,0
1907,96,0
1908,106,0
1909,113,0
1910,129,0
1911,152,0
1912,199,0
1913,225,1
1914,296,1
1915,318,1
1916,372,2
1917,375,2
1918,433,3
1919,458,3
1920,414,3
1921,409,9
1922,425,16
1923,478,25
1924,416,28
1925,489,40
1926,464,45
1927,497,55
1928,453,57
1929,514,73
1930,533,83
1931,494,93
1932,462,102
1933,508,128
1934,465,132
1935,502,158
1936,504,175
1937,552,209
1938,509,209
1939,495,219
1940,556,264
1941,577,288
1942,603,316
1943,562,308
1944,561,321
1945,601,359
1946,588,365
1947,668,431
1948,651,436
1949,587,407
1950,596,428
1951,601,439
1952,583,433
1953,543,410
1954,528,405
1955,508,396
1956,491,389
1957,468,377
1958,509,416
1959,429,356
1960,417,351
1961,387,329
1962,363,311
1963,374,323
1964,372,324
1965,329,288
1966,292,258
1967,273,243
1968,292,262
1969,274,248
1970,312,284
1971,246,225
1972,238,219
1973,204,188
1974,227,211
1975,193,180
1976,182,170
1977,180,169
1978,173,163
1979,170,161
1980,195,186
1981,174,166
1982,182,174
1983,158,151
1984,135,130
1985,147,142
1986,135,130
1987,144,139
1988,155,150
1989,137,133
1990,133,129
1991,139,135
1992,117,114
1993,112,109
1994,101,99
1995,82,80
1996,79,78
1997,77,76
1998,102,100
1999,78,77
2000,79,78
2001,80,79
2002,71,70
2003,64,63
2004,64,63
2005,77,76
2006,51,51
2007,65,64
2008,60,59
2009,51,51
2010,58,58
2011,52,52
2012,42,42
2013,41,41
2014,45,45
2015,43,43
2016,30,30
2017,43,43
