YOB,Born,Alive
1900,16,0
1901,15,0
1902,11,0
1903,14,0
1904,17,0
1905,21,0
1906,17,0
1907,20,0
1908,12,0
1909,16,0
1910,23,0
1911,21,0
1912,55,0
1913,37,0
1914,80,1
1915,132,2
1916,146,2
1917,182,3
1918,260,5
1919,239,5
1920,238,5
1921,275,12
1922,233,15
1923,278,24
1924,290,31
1925,261,34
1926,312,47
1927,312,53
1928,389,75
1929,377,80
1930,418,98
1931,424,113
1932,462,137
1933,475,156
1934,458,164
1935,414,161
1936,431,181
1937,434,196
1938,449,217
1939,422,217
1940,450,245
1941,483,274
1942,516,303
1943,504,307
1944,504,318
1945,470,306
1946,551,371
1947,509,354
1948,539,386
1949,612,451
1950,550,417
1951,561,431
1952,537,418
1953,537,424
1954,472,377
1955,487,394
1956,559,458
1957,568,471
1958,564,474
1959,576,490
1960,590,508
1961,611,529
1962,570,497
1963,545,479
1964,555,491
1965,523,466
1966,513,460
1967,451,407
1968,470,427
1969,448,410
1970,377,347
1971,371,343
1972,334,310
1973,269,251
1974,271,254
1975,276,259
1976,289,273
1977,287,272
1978,244,232
1979,291,278
1980,250,239
1981,241,231
1982,220,211
1983,195,188
1984,160,154
1985,149,144
1986,187,181
1987,185,179
1988,199,193
1989,164,160
1990,164,160
1991,151,148
1992,127,124
1993,121,119
1994,120,118
1995,95,93
1996,129,127
1997,116,114
1998,91,90
1999,96,95
2000,89,88
2001,86,85
2002,76,75
2003,79,78
2004,68,67
2005,77,76
2006,78,77
2007,73,72
2008,73,72
2009,80,79
2010,69,69
2011,69,69
2012,62,62
2013,65,65
