YOB,Born,Alive
1900,5,0
1901,0,0
1902,0,0
1903,8,0
1904,7,0
1905,0,0
1906,0,0
1907,7,0
1908,0,0
1909,0,0
1910,7,0
1911,0,0
1912,8,0
1913,7,0
1914,10,0
1915,11,0
1916,12,0
1917,21,0
1918,18,0
1919,15,0
1920,15,0
1921,14,0
1922,8,0
1923,11,1
1924,18,1
1925,18,1
1926,15,1
1927,17,2
1928,25,3
1929,24,3
1930,17,3
1931,27,5
1932,25,5
1933,30,8
1934,25,7
1935,16,5
1936,30,10
1937,21,8
1938,25,10
1939,19,8
1940,33,16
1941,21,10
1942,19,10
1943,26,14
1944,25,14
1945,21,13
1946,27,17
1947,19,12
1948,19,13
1949,24,17
1950,21,15
1951,26,19
1952,17,13
1953,21,16
1954,21,16
1955,20,16
1956,20,16
1957,21,17
1958,17,14
1959,22,18
1960,28,24
1961,17,14
1962,28,24
1963,18,16
1964,18,16
1965,17,15
1966,9,8
1967,19,17
1968,15,13
1969,14,13
1970,11,10
1971,6,5
1972,5,5
1973,9,8
1974,15,14
1975,12,11
1976,12,11
1977,6,6
1978,13,12
1979,12,11
1980,15,14
1981,8,8
1982,0,0
1983,15,14
1984,12,12
1985,9,9
1986,9,9
1987,5,5
1988,8,8
1989,12,12
1990,8,8
1991,0,0
1992,5,5
1993,8,8
1994,6,6
1995,0,0
1996,6,6
1997,5,5
1998,0,0
1999,8,8
2000,0,0
2001,0,0
2002,6,6
2003,6,6
2004,0,0
2005,0,0
2006,7,7
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,6,6
2015,0,0
2016,0,0
2017,0,0
