YOB,Born,Alive
1900,19,0
1901,10,0
1902,8,0
1903,10,0
1904,10,0
1905,12,0
1906,7,0
1907,11,0
1908,5,0
1909,20,0
1910,10,0
1911,9,0
1912,25,0
1913,26,0
1914,40,0
1915,45,1
1916,33,0
1917,55,1
1918,47,1
1919,50,1
1920,43,1
1921,43,2
1922,40,3
1923,40,3
1924,44,5
1925,43,6
1926,33,5
1927,36,6
1928,46,9
1929,35,7
1930,19,4
1931,31,8
1932,30,9
1933,25,8
1934,35,13
1935,39,15
1936,35,15
1937,31,14
1938,41,20
1939,32,16
1940,58,32
1941,50,28
1942,60,35
1943,44,27
1944,47,30
1945,52,34
1946,72,48
1947,66,46
1948,59,42
1949,66,49
1950,64,49
1951,81,62
1952,67,52
1953,85,67
1954,94,75
1955,128,104
1956,105,86
1957,105,87
1958,156,131
1959,169,144
1960,141,121
1961,186,161
1962,156,136
1963,156,137
1964,138,122
1965,133,118
1966,148,133
1967,142,128
1968,111,101
1969,113,103
1970,114,105
1971,72,67
1972,94,87
1973,63,59
1974,71,66
1975,57,54
1976,53,50
1977,47,44
1978,46,44
1979,61,58
1980,54,52
1981,48,46
1982,73,70
1983,48,46
1984,56,54
1985,57,55
1986,49,47
1987,45,44
1988,53,52
1989,66,64
1990,47,46
1991,56,55
1992,57,56
1993,34,33
1994,43,42
1995,45,44
1996,36,35
1997,33,33
1998,30,30
1999,18,18
2000,22,22
2001,33,33
2002,34,34
2003,22,22
2004,21,21
2005,20,20
2006,21,21
2007,27,27
2008,9,9
2009,17,17
2010,20,20
2011,17,17
2012,20,20
2013,10,10
