YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,5,0
1911,0,0
1912,0,0
1913,5,0
1914,0,0
1915,9,0
1916,0,0
1917,10,0
1918,5,0
1919,9,0
1920,5,0
1921,7,0
1922,6,0
1923,6,0
1924,6,0
1925,5,0
1926,7,0
1927,6,0
1928,0,0
1929,6,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,5,2
1943,0,0
1944,0,0
1945,5,3
1946,0,0
1947,5,3
1948,6,4
1949,5,3
1950,0,0
1951,7,5
1952,5,3
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,5,4
1959,0,0
1960,10,8
1961,0,0
1962,0,0
1963,0,0
1964,6,5
1965,0,0
1966,5,4
1967,0,0
1968,0,0
1969,0,0
1970,0,0
1971,7,6
1972,7,6
1973,0,0
1974,5,5
1975,10,9
1976,7,6
1977,6,6
1978,5,5
1979,7,7
1980,10,9
1981,9,9
1982,11,10
1983,9,9
1984,12,11
1985,8,8
1986,10,10
1987,9,9
1988,7,7
1989,6,6
1990,7,7
1991,7,7
1992,5,5
1993,6,6
1994,9,9
1995,0,0
1996,6,6
1997,5,5
1998,8,8
1999,0,0
2000,9,9
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,6,6
2006,5,5
2007,0,0
2008,6,6
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,6,6
2018,0,0
2019,0,0
2020,0,0
