YOB,Born,Alive
1900,0,0
1901,0,0
1902,5,0
1903,0,0
1904,0,0
1905,0,0
1906,6,0
1907,0,0
1908,0,0
1909,6,0
1910,0,0
1911,0,0
1912,10,0
1913,0,0
1914,10,0
1915,22,0
1916,24,0
1917,38,1
1918,35,1
1919,44,1
1920,40,1
1921,37,2
1922,53,4
1923,36,4
1924,51,7
1925,38,6
1926,42,8
1927,39,8
1928,42,10
1929,38,10
1930,47,13
1931,33,11
1932,27,9
1933,31,12
1934,17,7
1935,28,13
1936,17,8
1937,14,7
1938,17,9
1939,14,8
1940,13,8
1941,23,15
1942,22,14
1943,18,12
1944,17,12
1945,17,12
1946,15,11
1947,22,17
1948,30,23
1949,27,21
1950,27,22
1951,28,23
1952,19,16
1953,26,22
1954,45,38
1955,176,151
1956,127,110
1957,111,97
1958,104,92
1959,123,110
1960,151,137
1961,150,136
1962,159,145
1963,129,118
1964,150,138
1965,127,118
1966,135,126
1967,163,152
1968,176,165
1969,176,166
1970,200,189
1971,220,209
1972,228,217
1973,218,208
1974,253,242
1975,252,242
1976,232,223
1977,266,256
1978,270,261
1979,445,431
1980,346,336
1981,322,313
1982,325,317
1983,335,327
1984,326,318
1985,326,319
1986,266,260
1987,202,198
1988,233,229
1989,279,274
1990,285,280
1991,264,260
1992,251,247
1993,269,265
1994,248,245
1995,296,292
1996,317,313
1997,316,312
1998,451,446
1999,493,488
2000,498,493
2001,551,546
2002,549,544
2003,538,533
2004,599,594
2005,659,654
2006,607,602
2007,727,722
2008,693,688
2009,742,737
2010,880,875
2011,1008,1003
2012,1306,1300
2013,1456,1450
2014,1688,1683
2015,2048,2043
2016,2171,2168
2017,2365,2363
