YOB,Born,Alive
1900,49,0
1901,39,0
1902,41,0
1903,50,0
1904,52,0
1905,42,0
1906,55,0
1907,56,0
1908,39,0
1909,52,0
1910,60,0
1911,62,1
1912,91,1
1913,107,2
1914,151,4
1915,199,7
1916,193,8
1917,227,11
1918,200,11
1919,198,13
1920,188,13
1921,154,16
1922,161,21
1923,143,24
1924,133,26
1925,135,31
1926,100,26
1927,106,31
1928,101,32
1929,89,31
1930,69,26
1931,67,28
1932,48,21
1933,44,21
1934,43,21
1935,37,20
1936,36,20
1937,29,17
1938,16,10
1939,23,15
1940,29,20
1941,27,19
1942,18,13
1943,24,17
1944,22,16
1945,15,11
1946,19,15
1947,13,10
1948,14,11
1949,12,10
1950,11,9
1951,22,19
1952,21,18
1953,9,8
1954,14,12
1955,9,8
1956,5,4
1957,0,0
1958,10,9
1959,7,6
1960,11,10
1961,9,8
1962,9,8
1963,7,6
1964,5,5
1965,0,0
1966,5,5
1967,0,0
1968,6,6
1969,0,0
1970,9,9
1971,5,5
1972,0,0
1973,0,0
1974,8,8
1975,0,0
1976,0,0
1977,5,5
1978,0,0
1979,8,8
1980,5,5
1981,5,5
1982,7,7
1983,0,0
1984,0,0
1985,6,6
1986,5,5
1987,10,10
1988,0,0
1989,5,5
1990,0,0
1991,5,5
1992,7,7
1993,0,0
1994,10,10
1995,5,5
1996,0,0
1997,7,7
1998,9,9
1999,10,10
2000,11,11
2001,13,13
2002,9,9
2003,8,8
2004,9,9
2005,12,12
2006,18,18
2007,11,11
2008,15,15
2009,9,9
2010,19,19
2011,10,10
2012,17,17
2013,8,8
