YOB,Born,Alive
1900,115,0
1901,85,0
1902,86,0
1903,109,0
1904,100,0
1905,98,0
1906,89,0
1907,85,0
1908,109,0
1909,100,0
1910,105,0
1911,117,1
1912,147,2
1913,147,3
1914,194,6
1915,268,10
1916,283,12
1917,293,15
1918,272,16
1919,248,16
1920,253,18
1921,243,25
1922,232,31
1923,210,35
1924,214,42
1925,185,42
1926,163,42
1927,153,44
1928,141,45
1929,143,50
1930,140,54
1931,117,48
1932,104,46
1933,85,40
1934,105,52
1935,96,51
1936,83,46
1937,101,59
1938,80,49
1939,68,44
1940,69,46
1941,67,46
1942,58,41
1943,74,54
1944,59,44
1945,55,42
1946,64,50
1947,59,47
1948,55,45
1949,56,46
1950,56,47
1951,64,55
1952,61,53
1953,42,36
1954,61,53
1955,48,42
1956,52,46
1957,58,52
1958,34,31
1959,50,46
1960,47,43
1961,43,40
1962,22,20
1963,39,36
1964,33,31
1965,24,22
1966,42,39
1967,34,32
1968,25,24
1969,47,45
1970,48,46
1971,53,51
1972,36,34
1973,46,44
1974,34,33
1975,45,43
1976,37,36
1977,47,45
1978,40,39
1979,34,33
1980,50,49
1981,29,28
1982,32,31
1983,26,25
1984,42,41
1985,20,20
1986,26,26
1987,24,24
1988,27,27
1989,36,35
1990,37,36
1991,29,29
1992,31,31
1993,24,24
1994,27,27
1995,25,25
1996,25,25
1997,17,17
1998,24,24
1999,20,20
2000,22,22
2001,23,23
2002,17,17
2003,19,19
2004,24,24
2005,14,14
2006,22,22
2007,19,19
2008,22,22
2009,15,15
2010,17,17
2011,15,15
2012,16,16
2013,21,21
