YOB,Born,Alive
1900,5,0
1901,0,0
1902,5,0
1903,8,0
1904,7,0
1905,0,0
1906,5,0
1907,6,0
1908,0,0
1909,5,0
1910,5,0
1911,5,0
1912,11,0
1913,10,0
1914,11,0
1915,15,1
1916,13,1
1917,9,0
1918,13,1
1919,17,1
1920,13,1
1921,22,2
1922,14,2
1923,30,5
1924,29,6
1925,26,6
1926,25,6
1927,26,8
1928,30,10
1929,23,8
1930,24,9
1931,7,3
1932,12,5
1933,22,10
1934,21,10
1935,18,10
1936,8,4
1937,13,8
1938,16,10
1939,16,10
1940,16,11
1941,17,12
1942,8,6
1943,16,12
1944,14,10
1945,17,13
1946,17,13
1947,16,13
1948,9,7
1949,16,13
1950,10,8
1951,20,17
1952,10,9
1953,15,13
1954,10,9
1955,12,11
1956,13,12
1957,11,10
1958,19,17
1959,11,10
1960,15,14
1961,15,14
1962,15,14
1963,14,13
1964,14,13
1965,9,8
1966,17,16
1967,13,12
1968,16,15
1969,11,10
1970,10,10
1971,24,23
1972,15,14
1973,18,17
1974,19,18
1975,10,10
1976,19,18
1977,26,25
1978,26,25
1979,24,23
1980,24,23
1981,23,22
1982,41,40
1983,39,38
1984,38,37
1985,31,30
1986,23,23
1987,33,32
1988,34,33
1989,28,28
1990,35,34
1991,30,30
1992,33,33
1993,31,31
1994,19,19
1995,20,20
1996,18,18
1997,28,28
1998,29,29
1999,32,32
2000,23,23
2001,20,20
2002,29,29
2003,21,21
2004,28,28
2005,17,17
2006,24,24
2007,23,23
2008,28,28
2009,19,19
2010,20,20
2011,22,22
2012,19,19
2013,12,12
