YOB,Born,Alive
1900,14,0
1901,13,0
1902,18,0
1903,20,0
1904,8,0
1905,11,0
1906,15,0
1907,12,0
1908,13,0
1909,12,0
1910,16,0
1911,18,0
1912,24,0
1913,14,0
1914,25,0
1915,38,1
1916,37,1
1917,41,1
1918,26,1
1919,31,1
1920,33,1
1921,24,1
1922,29,2
1923,32,3
1924,31,4
1925,37,6
1926,30,5
1927,33,7
1928,40,9
1929,33,9
1930,25,7
1931,27,9
1932,30,11
1933,32,12
1934,30,12
1935,37,17
1936,36,17
1937,45,23
1938,50,27
1939,53,31
1940,48,29
1941,40,25
1942,48,31
1943,63,42
1944,56,39
1945,53,38
1946,77,56
1947,78,59
1948,72,56
1949,113,90
1950,112,91
1951,137,113
1952,151,126
1953,169,142
1954,147,125
1955,181,156
1956,189,164
1957,188,165
1958,193,171
1959,206,185
1960,228,206
1961,233,212
1962,263,240
1963,255,234
1964,244,225
1965,211,195
1966,189,176
1967,245,229
1968,263,247
1969,280,264
1970,362,343
1971,392,372
1972,394,375
1973,479,457
1974,605,579
1975,614,589
1976,829,797
1977,796,768
1978,1010,976
1979,1225,1187
1980,1576,1531
1981,1813,1764
1982,1885,1836
1983,1911,1864
1984,1842,1799
1985,1846,1805
1986,1996,1954
1987,2001,1961
1988,2374,2329
1989,3401,3341
1990,3718,3657
1991,3798,3738
1992,3987,3927
1993,5184,5110
1994,7240,7141
1995,7821,7720
1996,8604,8498
1997,9626,9514
1998,11099,10978
1999,11681,11562
2000,13088,12963
2001,14807,14671
2002,15297,15162
2003,15925,15790
2004,15424,15298
2005,15749,15626
2006,15627,15510
2007,15468,15358
2008,15081,14979
2009,14387,14294
2010,14243,14156
2011,13247,13176
2012,12697,12639
2013,12405,12358
2014,12076,12039
2015,12390,12362
2016,11747,11729
2017,10551,10543
