YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,6,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,6,0
1910,5,0
1911,0,0
1912,6,0
1913,8,0
1914,7,0
1915,11,0
1916,9,0
1917,9,0
1918,10,1
1919,9,1
1920,16,1
1921,12,1
1922,13,2
1923,0,0
1924,5,1
1925,9,2
1926,6,2
1927,12,3
1928,14,4
1929,8,3
1930,10,4
1931,11,5
1932,5,2
1933,7,3
1934,8,4
1935,11,6
1936,7,4
1937,0,0
1938,5,3
1939,5,3
1940,5,3
1941,0,0
1942,6,4
1943,5,4
1944,5,4
1945,8,6
1946,5,4
1947,7,6
1948,0,0
1949,0,0
1950,0,0
1951,10,9
1952,7,6
1953,6,5
1954,0,0
1955,0,0
1956,0,0
1957,7,6
1958,0,0
1959,0,0
1960,9,8
1961,0,0
1962,5,5
1963,8,7
1964,0,0
1965,0,0
1966,0,0
1967,7,7
1968,0,0
1969,6,6
1970,0,0
1971,0,0
1972,0,0
1973,0,0
1974,0,0
1975,0,0
1976,5,5
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,5,5
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,5,5
1987,0,0
1988,0,0
1989,5,5
