YOB,Born,Alive
1900,115,0
1901,122,0
1902,118,0
1903,149,0
1904,161,0
1905,171,0
1906,189,0
1907,197,0
1908,251,0
1909,227,0
1910,249,0
1911,359,3
1912,387,6
1913,520,12
1914,686,20
1915,826,30
1916,871,38
1917,885,44
1918,936,54
1919,941,60
1920,1036,74
1921,1073,110
1922,1027,137
1923,1049,173
1924,1082,212
1925,1026,233
1926,870,224
1927,899,260
1928,871,279
1929,778,273
1930,832,318
1931,617,254
1932,605,267
1933,441,207
1934,389,194
1935,368,194
1936,358,199
1937,344,202
1938,311,191
1939,308,199
1940,227,153
1941,265,183
1942,254,180
1943,264,192
1944,187,139
1945,209,159
1946,233,181
1947,251,199
1948,213,173
1949,241,200
1950,267,226
1951,212,181
1952,274,236
1953,234,203
1954,261,228
1955,258,228
1956,262,233
1957,250,224
1958,226,204
1959,241,219
1960,239,219
1961,237,218
1962,291,269
1963,279,259
1964,361,336
1965,418,391
1966,462,434
1967,422,398
1968,465,440
1969,534,507
1970,529,504
1971,513,490
1972,578,553
1973,568,545
1974,626,602
1975,683,658
1976,662,639
1977,681,659
1978,673,653
1979,837,814
1980,795,775
1981,878,857
1982,850,830
1983,817,799
1984,763,747
1985,789,773
1986,813,797
1987,790,776
1988,810,796
1989,893,879
1990,1099,1082
1991,930,917
1992,964,951
1993,904,892
1994,914,903
1995,907,896
1996,919,909
1997,1078,1067
1998,1166,1154
1999,1326,1314
2000,2138,2120
2001,3368,3340
2002,3974,3942
2003,4269,4236
2004,4907,4870
2005,5807,5765
2006,5513,5475
2007,4847,4815
2008,4293,4266
2009,3627,3605
2010,3128,3110
2011,2850,2834
2012,2389,2377
2013,2101,2091
