YOB,Born,Alive
1900,134,0
1901,141,0
1902,143,0
1903,159,0
1904,186,0
1905,181,0
1906,210,0
1907,254,0
1908,266,0
1909,296,0
1910,320,0
1911,388,1
1912,507,3
1913,646,6
1914,830,10
1915,1047,15
1916,1063,19
1917,1177,24
1918,1149,27
1919,1090,29
1920,1162,34
1921,1235,68
1922,1270,102
1923,1251,133
1924,1333,176
1925,1172,185
1926,1158,212
1927,1033,216
1928,1027,241
1929,937,244
1930,975,278
1931,879,280
1932,787,276
1933,645,247
1934,617,257
1935,628,282
1936,661,318
1937,687,353
1938,739,404
1939,766,443
1940,741,453
1941,731,462
1942,868,566
1943,799,537
1944,733,508
1945,735,524
1946,780,572
1947,993,748
1948,972,752
1949,889,706
1950,861,701
1951,899,741
1952,968,806
1953,879,740
1954,958,815
1955,848,729
1956,952,827
1957,944,829
1958,856,759
1959,877,786
1960,933,844
1961,1007,915
1962,995,909
1963,1054,967
1964,1026,946
1965,994,920
1966,951,885
1967,1032,964
1968,964,905
1969,980,924
1970,1020,966
1971,967,918
1972,802,763
1973,759,724
1974,685,655
1975,645,619
1976,610,587
1977,553,533
1978,537,519
1979,621,602
1980,590,573
1981,665,647
1982,687,669
1983,632,616
1984,651,636
1985,691,676
1986,780,763
1987,788,772
1988,745,731
1989,702,690
1990,753,741
1991,593,584
1992,515,507
1993,447,441
1994,401,396
1995,364,359
1996,349,345
1997,318,314
1998,285,282
1999,261,258
2000,214,212
2001,204,202
2002,146,145
2003,129,128
2004,145,144
2005,151,150
2006,121,120
2007,143,142
2008,108,107
2009,116,115
2010,93,92
2011,83,83
2012,83,83
2013,72,72
2014,93,93
2015,78,78
2016,68,68
2017,67,67
