YOB,Born,Alive
1900,25,0
1901,23,0
1902,26,0
1903,30,0
1904,33,0
1905,22,0
1906,29,0
1907,45,0
1908,36,0
1909,52,0
1910,43,0
1911,50,0
1912,80,0
1913,77,1
1914,61,1
1915,89,1
1916,124,2
1917,103,2
1918,115,3
1919,83,2
1920,107,3
1921,113,6
1922,98,8
1923,101,11
1924,78,10
1925,88,14
1926,82,15
1927,77,16
1928,78,18
1929,64,17
1930,81,23
1931,66,21
1932,55,19
1933,62,24
1934,60,25
1935,54,24
1936,42,20
1937,48,25
1938,52,28
1939,34,20
1940,31,19
1941,36,23
1942,34,22
1943,36,24
1944,21,15
1945,26,19
1946,20,15
1947,28,21
1948,33,26
1949,36,29
1950,18,15
1951,32,26
1952,28,23
1953,15,13
1954,32,27
1955,22,19
1956,24,21
1957,19,17
1958,17,15
1959,23,21
1960,22,20
1961,19,17
1962,26,24
1963,19,17
1964,15,14
1965,90,83
1966,892,830
1967,1152,1076
1968,997,936
1969,844,796
1970,860,814
1971,911,865
1972,686,653
1973,593,566
1974,560,536
1975,509,488
1976,491,472
1977,469,452
1978,488,472
1979,591,573
1980,514,499
1981,573,557
1982,659,642
1983,619,604
1984,530,518
1985,480,469
1986,434,425
1987,446,437
1988,416,408
1989,378,371
1990,320,315
1991,344,339
1992,300,295
1993,273,269
1994,276,272
1995,231,228
1996,220,217
1997,210,208
1998,207,205
1999,214,212
2000,211,209
2001,218,216
2002,178,176
2003,201,199
2004,199,197
2005,187,186
2006,175,174
2007,192,191
2008,191,190
2009,169,168
2010,163,162
2011,173,172
2012,184,183
2013,189,188
2014,232,231
2015,192,192
2016,174,174
2017,174,174
